ADC_Value,mV_Value
16899,3168.56
16901,3168.94
16902,3169.12
16911,3170.81
16900,3168.75
16902,3169.12
16904,3169.50
16897,3168.19
16898,3168.37
16906,3169.88
16894,3167.62
16875,3164.06
16892,3167.25
16907,3170.06
16906,3169.88
16899,3168.56
16896,3168.00
16898,3168.37
16895,3167.81
16898,3168.37
16890,3166.88
16874,3163.87
16889,3166.69
16896,3168.00
16897,3168.19
16848,3159.00
16817,3153.19
16881,3165.19
16885,3165.94
16893,3167.44
16888,3166.50
16881,3165.19
16873,3163.69
16885,3165.94
16887,3166.31
16878,3164.62
16883,3165.56
16895,3167.81
16885,3165.94
16858,3160.87
16867,3162.56
16874,3163.87
16883,3165.56
16884,3165.75
16890,3166.88
16903,3169.31
16900,3168.75
16860,3161.25
16863,3161.81
16869,3162.94
16875,3164.06
16882,3165.37
16875,3164.06
16882,3165.37
16889,3166.69
16874,3163.87
16866,3162.37
16876,3164.25
16875,3164.06
16881,3165.19
16875,3164.06
16851,3159.56
16873,3163.69
16877,3164.44
16876,3164.25
16874,3163.87
16872,3163.50
16875,3164.06
16876,3164.25
16886,3166.12
16862,3161.62
16866,3162.37
16876,3164.25
16866,3162.37
16865,3162.19
16861,3161.44
16834,3156.37
16834,3156.37
16781,3146.44
16859,3161.06
16850,3159.37
16851,3159.56
16870,3163.12
16865,3162.19
16870,3163.12
16863,3161.81
16854,3160.12
16845,3158.44
16849,3159.19
16853,3159.94
16833,3156.19
16837,3156.94
16845,3158.44
16856,3160.50
16763,3143.06
16829,3155.44
16821,3153.94
16830,3155.62
16844,3158.25
16842,3157.87
16849,3159.19
16843,3158.06
16848,3159.00
16853,3159.94
16846,3158.63
16850,3159.37
16842,3157.87
16846,3158.63
16852,3159.75
16853,3159.94
16849,3159.19
16826,3154.87
16820,3153.75
16841,3157.69
16848,3159.00
16850,3159.37
16831,3155.81
16839,3157.31
16835,3156.56
16841,3157.69
16838,3157.12
16844,3158.25
16823,3154.31
16805,3150.94
16844,3158.25
16833,3156.19
16836,3156.75
16836,3156.75
16839,3157.31
16841,3157.69
16838,3157.12
16821,3153.94
16825,3154.69
16830,3155.62
16829,3155.44
16828,3155.25
16824,3154.50
16820,3153.75
16838,3157.12
16837,3156.94
16838,3157.12
16820,3153.75
16784,3147.00
16778,3145.87
16809,3151.69
16805,3150.94
16817,3153.19
16823,3154.31
16831,3155.81
16837,3156.94
16834,3156.37
16823,3154.31
16829,3155.44
16840,3157.50
16844,3158.25
16842,3157.87
16832,3156.00
16836,3156.75
16841,3157.69
16841,3157.69
16831,3155.81
16821,3153.94
16828,3155.25
16825,3154.69
16827,3155.06
16830,3155.62
16832,3156.00
16831,3155.81
16835,3156.56
16835,3156.56
16832,3156.00
16831,3155.81
16796,3149.25
16773,3144.94
16828,3155.25
16822,3154.12
16826,3154.87
16832,3156.00
16842,3157.87
16839,3157.31
16858,3160.87
16845,3158.44
16849,3159.19
16848,3159.00
16836,3156.75
16842,3157.87
16834,3156.37
16836,3156.75
16821,3153.94
16812,3152.25
16822,3154.12
16820,3153.75
16828,3155.25
16835,3156.56
16843,3158.06
16843,3158.06
16747,3140.06
16807,3151.31
16815,3152.81
16833,3156.19
16826,3154.87
16824,3154.50
16841,3157.69
16843,3158.06
16846,3158.63
16842,3157.87
16838,3157.12
16838,3157.12
16845,3158.44
16833,3156.19
16814,3152.62
16817,3153.19
16836,3156.75
16840,3157.50
16830,3155.62
16825,3154.69
16820,3153.75
16839,3157.31
16844,3158.25
16841,3157.69
16836,3156.75
16832,3156.00
16835,3156.56
16763,3143.06
16831,3155.81
16827,3155.06
16837,3156.94
16843,3158.06
16857,3160.69
16853,3159.94
16848,3159.00
16837,3156.94
16846,3158.63
16865,3162.19
16865,3162.19
16853,3159.94
16849,3159.19
16852,3159.75
16855,3160.31
16834,3156.37
16830,3155.62
16832,3156.00
16776,3145.50
16841,3157.69
16842,3157.87
16838,3157.12
16835,3156.56
16846,3158.63
16852,3159.75
16854,3160.12
16855,3160.31
16849,3159.19
16849,3159.19
16857,3160.69
16855,3160.31
16850,3159.37
16843,3158.06
16842,3157.87
16847,3158.81
16843,3158.06
16845,3158.44
16834,3156.37
16847,3158.81
16844,3158.25
16860,3161.25
16832,3156.00
16841,3157.69
16841,3157.69
16846,3158.63
16852,3159.75
16858,3160.87
16768,3144.00
16820,3153.75
16846,3158.63
16848,3159.00
16844,3158.25
16840,3157.50
16850,3159.37
16863,3161.81
16865,3162.19
16862,3161.62
16848,3159.00
16844,3158.25
16858,3160.87
16844,3158.25
16847,3158.81
16844,3158.25
16849,3159.19
16858,3160.87
16883,3165.56
16817,3153.19
16820,3153.75
16863,3161.81
16862,3161.62
16860,3161.25
16861,3161.44
16835,3156.56
16850,3159.37
16854,3160.12
16834,3156.37
16821,3153.94
16846,3158.63
16852,3159.75
16855,3160.31
16867,3162.56
16866,3162.37
16851,3159.56
16858,3160.87
16855,3160.31
16870,3163.12
16863,3161.81
16846,3158.63
16861,3161.44
16867,3162.56
16866,3162.37
16865,3162.19
16840,3157.50
16861,3161.44
16868,3162.75
16862,3161.62
16868,3162.75
16858,3160.87
16772,3144.75
16843,3158.06
16856,3160.50
16852,3159.75
16836,3156.75
16846,3158.63
16861,3161.44
16861,3161.44
16872,3163.50
16872,3163.50
16875,3164.06
16874,3163.87
16871,3163.31
16871,3163.31
16854,3160.12
16866,3162.37
16873,3163.69
16876,3164.25
16823,3154.31
16831,3155.81
16871,3163.31
16877,3164.44
16873,3163.69
16869,3162.94
16861,3161.44
16873,3163.69
16873,3163.69
16879,3164.81
16871,3163.31
16868,3162.75
16869,3162.94
16883,3165.56
16883,3165.56
16875,3164.06
16870,3163.12
16881,3165.19
16879,3164.81
16883,3165.56
16868,3162.75
16855,3160.31
16871,3163.31
16873,3163.69
16882,3165.37
16873,3163.69
16852,3159.75
16875,3164.06
16878,3164.62
16883,3165.56
16857,3160.69
16811,3152.06
16872,3163.50
16875,3164.06
16860,3161.25
16864,3162.00
16880,3165.00
16877,3164.44
16888,3166.50
16887,3166.31
16874,3163.87
16873,3163.69
16884,3165.75
16884,3165.75
16881,3165.19
16869,3162.94
16879,3164.81
16887,3166.31
16888,3166.50
16886,3166.12
16878,3164.62
16875,3164.06
16838,3157.12
16845,3158.44
16872,3163.50
16875,3164.06
16881,3165.19
16886,3166.12
16896,3168.00
16894,3167.62
16881,3165.19
16882,3165.37
16893,3167.44
16891,3167.06
16891,3167.06
16872,3163.50
16873,3163.69
16883,3165.56
16885,3165.94
16886,3166.12
16850,3159.37
16854,3160.12
16884,3165.75
16885,3165.94
16894,3167.62
16883,3165.56
16881,3165.19
16869,3162.94
16885,3165.94
16869,3162.94
16875,3164.06
16873,3163.69
16885,3165.94
16898,3168.37
16896,3168.00
16806,3151.12
16867,3162.56
16887,3166.31
16888,3166.50
16893,3167.44
16872,3163.50
16875,3164.06
16886,3166.12
16887,3166.31
16894,3167.62
16891,3167.06
16884,3165.75
16888,3166.50
16895,3167.81
16896,3168.00
16801,3150.19
16878,3164.62
16887,3166.31
16888,3166.50
16892,3167.25
16886,3166.12
16890,3166.88
16888,3166.50
16901,3168.94
16897,3168.19
16894,3167.62
16882,3165.37
16889,3166.69
16893,3167.44
16897,3168.19
16894,3167.62
16894,3167.62
16888,3166.50
16902,3169.12
16902,3169.12
16891,3167.06
16882,3165.37
16892,3167.25
16895,3167.81
16897,3168.19
16897,3168.19
16893,3167.44
16905,3169.69
16892,3167.25
16897,3168.19
16817,3153.19
16886,3166.12
16895,3167.81
16893,3167.44
16901,3168.94
16883,3165.56
16889,3166.69
16903,3169.31
16901,3168.94
16908,3170.25
16903,3169.31
16888,3166.50
16904,3169.50
16909,3170.44
16900,3168.75
16905,3169.69
16879,3164.81
16892,3167.25
16820,3153.75
16894,3167.62
16882,3165.37
16884,3165.75
16894,3167.62
16901,3168.94
16909,3170.44
16895,3167.81
16898,3168.37
16891,3167.06
16890,3166.88
16894,3167.62
16903,3169.31
16900,3168.75
16910,3170.62
16899,3168.56
16907,3170.06
16907,3170.06
16903,3169.31
16899,3168.56
16906,3169.88
16896,3168.00
16889,3166.69
16880,3165.00
16893,3167.44
16900,3168.75
16892,3167.25
16894,3167.62
16869,3162.94
16836,3156.75
16883,3165.56
16870,3163.12
16878,3164.62
16893,3167.44
16896,3168.00
16877,3164.44
16865,3162.19
16881,3165.19
16889,3166.69
16902,3169.12
16905,3169.69
16893,3167.44
16884,3165.75
16899,3168.56
16907,3170.06
16896,3168.00
16893,3167.44
16892,3167.25
16885,3165.94
16887,3166.31
16873,3163.69
16826,3154.87
16877,3164.44
16890,3166.88
16891,3167.06
16894,3167.62
16902,3169.12
16884,3165.75
16892,3167.25
16900,3168.75
16905,3169.69
16908,3170.25
16901,3168.94
16902,3169.12
16901,3168.94
16894,3167.62
16894,3167.62
16870,3163.12
16884,3165.75
16894,3167.62
16902,3169.12
16908,3170.25
16896,3168.00
16890,3166.88
16904,3169.50
16906,3169.88
16911,3170.81
16904,3169.50
16905,3169.69
16861,3161.44
16844,3158.25
16881,3165.19
16892,3167.25
16897,3168.19
16914,3171.37
16922,3172.87
16922,3172.87
16911,3170.81
16910,3170.62
16909,3170.44
16921,3172.69
16919,3172.31
16902,3169.12
16906,3169.88
16912,3171.00
16909,3170.44
16920,3172.50
16907,3170.06
16903,3169.31
16865,3162.19
16884,3165.75
16895,3167.81
16900,3168.75
16906,3169.88
16917,3171.94
16911,3170.81
16909,3170.44
16904,3169.50
16906,3169.88
16915,3171.56
16916,3171.75
16920,3172.50
16911,3170.81
