ADC_Value,mV_Value
8796,1649.25
8831,1655.81
8859,1661.06
8907,1670.06
8926,1673.63
8983,1684.31
8996,1686.75
9035,1694.06
9081,1702.69
9136,1713.00
9197,1724.44
9194,1723.88
9300,1743.75
9348,1752.75
9393,1761.19
9468,1775.25
9506,1782.38
9607,1801.31
9682,1815.38
9743,1826.81
9813,1839.94
9895,1855.31
9997,1874.44
10105,1894.69
10189,1910.44
10247,1921.31
10429,1955.44
10497,1968.19
10580,1983.75
10672,2001.00
10791,2023.31
10858,2035.88
10967,2056.31
11043,2070.56
11045,2070.94
11172,2094.75
11233,2106.19
11321,2122.69
11433,2143.69
11513,2158.69
11615,2177.81
11682,2190.37
11746,2202.37
11810,2214.37
11895,2230.31
11947,2240.06
12004,2250.75
12061,2261.44
12139,2276.06
12193,2286.19
12234,2293.87
12290,2304.37
12357,2316.94
12425,2329.69
12499,2343.56
12535,2350.31
12587,2360.06
12642,2370.37
12628,2367.75
12733,2387.44
12801,2400.19
12855,2410.31
12974,2432.62
13027,2442.56
13063,2449.31
13106,2457.37
13160,2467.50
13209,2476.69
13231,2480.81
13268,2487.75
13291,2492.06
13330,2499.37
13371,2507.06
13386,2509.87
13417,2515.69
13452,2522.25
13509,2532.94
13545,2539.69
13593,2548.69
13628,2555.25
13667,2562.56
13710,2570.62
13765,2580.94
13799,2587.31
13794,2586.37
13802,2587.88
13877,2601.94
13912,2608.50
13946,2614.87
13968,2619.00
13986,2622.37
14023,2629.31
14057,2635.69
14094,2642.62
14126,2648.63
14153,2653.69
14176,2658.00
14200,2662.50
14280,2677.50
14299,2681.06
14343,2689.31
14388,2697.75
14421,2703.94
14454,2710.12
14477,2714.44
14498,2718.37
14523,2723.06
14555,2729.06
14574,2732.62
14594,2736.37
14597,2736.94
14623,2741.81
14597,2736.94
14663,2749.31
14674,2751.37
14703,2756.81
14750,2765.62
14781,2771.44
14772,2769.75
14814,2777.62
14855,2785.31
14882,2790.37
14905,2794.69
14843,2783.06
14920,2797.50
14952,2803.50
14975,2807.81
14996,2811.75
15019,2816.06
15019,2816.06
15045,2820.94
15075,2826.56
15090,2829.37
15113,2833.69
15119,2834.81
15150,2840.62
15158,2842.12
15185,2847.19
15208,2851.50
15219,2853.56
15243,2858.06
15258,2860.88
15275,2864.06
15293,2867.44
15299,2868.56
15314,2871.37
15327,2873.81
15350,2878.12
15288,2866.50
15334,2875.12
15377,2883.19
15394,2886.37
15420,2891.25
15398,2887.12
15426,2892.37
15457,2898.19
15479,2902.31
15491,2904.56
15492,2904.75
15509,2907.94
15532,2912.25
15535,2912.81
15550,2915.62
15553,2916.19
15572,2919.75
15586,2922.37
15604,2925.75
15605,2925.94
15583,2921.81
15627,2930.06
15643,2933.06
15653,2934.94
15671,2938.31
15586,2922.37
15662,2936.62
15673,2938.69
15687,2941.31
15700,2943.75
15713,2946.19
15731,2949.56
15753,2953.69
15776,2958.00
15791,2960.81
15795,2961.56
15815,2965.31
15826,2967.37
15839,2969.81
15837,2969.44
15850,2971.87
15866,2974.87
15888,2979.00
15901,2981.44
15904,2982.00
15912,2983.50
15912,2983.50
15936,2988.00
15949,2990.44
15939,2988.56
15913,2983.69
15984,2997.00
15995,2999.06
16008,3001.50
16010,3001.87
16033,3006.19
16049,3009.19
16060,3011.25
16071,3013.31
16076,3014.25
16107,3020.06
16117,3021.94
16138,3025.87
16130,3024.37
16147,3027.56
16168,3031.50
16182,3034.12
16180,3033.75
16195,3036.56
16230,3043.12
16246,3046.12
16262,3049.12
16272,3051.00
16263,3049.31
16297,3055.69
16346,3064.88
16369,3069.19
16387,3072.56
16334,3062.62
16371,3069.56
16414,3077.62
16430,3080.62
16443,3083.06
16439,3082.31
16450,3084.38
16453,3084.94
16461,3086.44
16464,3087.00
16474,3088.87
16492,3092.25
16497,3093.19
16519,3097.31
16530,3099.37
16539,3101.06
16563,3105.56
16568,3106.50
16580,3108.75
16574,3107.62
16582,3109.13
16608,3114.00
16619,3116.06
16631,3118.31
16581,3108.94
16609,3114.19
16701,3131.44
16737,3138.19
16769,3144.19
16792,3148.50
16812,3152.25
16831,3155.81
16851,3159.56
16868,3162.75
16861,3161.44
16886,3166.12
16910,3170.62
16933,3174.94
16937,3175.69
16954,3178.87
16965,3180.94
16981,3183.94
16993,3186.19
17004,3188.25
17011,3189.56
17016,3190.50
17032,3193.50
17048,3196.50
17024,3192.00
17016,3190.50
17046,3196.12
17075,3201.56
17084,3203.25
17091,3204.56
17098,3205.87
17107,3207.56
17115,3209.06
17125,3210.94
17118,3209.62
17121,3210.19
17132,3212.25
17147,3215.06
17147,3215.06
17129,3211.69
17141,3213.94
17165,3218.44
17182,3221.62
17164,3218.25
17173,3219.94
17191,3223.31
17205,3225.94
17233,3231.19
17240,3232.50
17157,3216.94
17240,3232.50
17248,3234.00
17254,3235.12
17268,3237.75
17269,3237.94
17296,3243.00
17302,3244.13
17308,3245.25
17317,3246.94
17319,3247.31
17318,3247.12
17334,3250.12
17340,3251.25
17334,3250.12
17324,3248.25
17328,3249.00
17338,3250.87
17337,3250.69
17339,3251.06
17347,3252.56
17353,3253.69
17358,3254.62
17361,3255.19
17293,3242.44
17321,3247.69
17352,3253.50
17359,3254.81
17364,3255.75
17348,3252.75
17354,3253.87
17360,3255.00
17364,3255.75
17320,3247.50
17320,3247.50
17328,3249.00
17329,3249.19
17342,3251.62
17358,3254.62
17373,3257.44
17361,3255.19
17377,3258.19
17408,3264.00
17400,3262.50
17407,3263.81
17406,3263.63
17419,3266.06
17429,3267.94
17448,3271.50
17442,3270.37
17452,3272.25
17477,3276.94
17397,3261.94
17436,3269.25
17477,3276.94
17478,3277.12
17490,3279.37
17481,3277.69
17491,3279.56
17500,3281.25
17488,3279.00
17504,3282.00
17513,3283.69
17512,3283.50
17511,3283.31
17494,3280.13
17501,3281.44
17522,3285.37
17520,3285.00
17521,3285.19
17518,3284.62
17524,3285.75
17516,3284.25
17488,3279.00
17483,3278.06
17504,3282.00
17424,3267.00
17509,3282.94
17495,3280.31
17504,3282.00
17519,3284.81
17522,3285.37
17536,3288.00
17530,3286.87
17580,3296.25
17582,3296.63
17617,3303.19
17669,3312.94
17688,3316.50
17682,3315.37
17690,3316.87
17686,3316.12
17703,3319.31
17708,3320.25
17710,3320.62
17723,3323.06
17721,3322.69
17740,3326.25
17732,3324.75
17732,3324.75
17672,3313.50
17722,3322.87
17735,3325.31
17730,3324.37
17736,3325.50
17769,3331.69
17768,3331.50
17788,3335.25
17782,3334.12
17777,3333.19
17782,3334.12
17793,3336.19
17806,3338.62
17806,3338.62
17805,3338.44
17810,3339.37
17810,3339.37
17820,3341.25
17800,3337.50
17808,3339.00
17820,3341.25
17830,3343.12
17839,3344.81
17833,3343.69
17789,3335.44
17770,3331.87
17822,3341.62
17838,3344.62
17832,3343.50
17841,3345.19
17856,3348.00
17853,3347.44
17861,3348.94
17854,3347.62
17852,3347.25
17861,3348.94
17862,3349.13
17863,3349.31
17863,3349.31
17861,3348.94
17865,3349.69
17871,3350.81
17876,3351.75
17881,3352.69
17852,3347.25
17865,3349.69
17888,3354.00
17863,3349.31
17873,3351.19
17893,3354.94
17892,3354.75
17896,3355.50
17907,3357.56
17813,3339.94
17884,3353.25
17904,3357.00
17911,3358.31
17915,3359.06
17887,3353.81
17908,3357.75
17915,3359.06
17930,3361.87
17913,3358.69
17926,3361.12
17929,3361.69
17933,3362.44
17941,3363.94
17936,3363.00
17924,3360.75
17942,3364.12
17936,3363.00
17937,3363.19
17943,3364.31
17940,3363.75
17958,3367.12
17962,3367.87
17959,3367.31
17873,3351.19
17948,3365.25
17960,3367.50
17963,3368.06
17964,3368.25
17958,3367.12
17985,3372.19
17985,3372.19
17986,3372.37
17976,3370.50
17984,3372.00
17995,3374.06
17998,3374.62
18003,3375.56
18000,3375.00
17980,3371.25
18004,3375.75
18014,3377.62
18021,3378.94
18007,3376.31
18010,3376.87
18033,3381.19
18042,3382.87
17956,3366.75
18001,3375.19
18032,3381.00
18039,3382.31
18040,3382.50
18043,3383.06
18051,3384.56
18053,3384.94
18065,3387.19
18063,3386.81
18052,3384.75
18053,3384.94
18065,3387.19
18066,3387.37
18068,3387.75
18062,3386.62
18065,3387.19
18073,3388.69
18074,3388.87
18080,3390.00
18078,3389.62
18067,3387.56
18084,3390.75
18099,3393.56
18096,3393.00
18084,3390.75
18025,3379.69
18094,3392.62
18096,3393.00
18097,3393.19
18105,3394.69
18111,3395.81
18113,3396.19
18109,3395.44
18112,3396.00
18115,3396.56
18119,3397.31
18121,3397.69
18127,3398.81
18125,3398.44
18109,3395.44
18122,3397.87
18141,3401.44
18123,3398.06
18137,3400.69
18134,3400.12
18139,3401.06
18143,3401.81
18152,3403.50
18126,3398.63
18079,3389.81
18141,3401.44
18149,3402.94
18144,3402.00
18156,3404.25
18159,3404.81
18144,3402.00
18144,3402.00
18170,3406.88
18163,3405.56
18164,3405.75
18165,3405.94
18165,3405.94
18174,3407.62
18178,3408.37
18173,3407.44
18182,3409.12
18177,3408.19
18184,3409.50
18185,3409.69
18169,3406.69
18187,3410.06
18189,3410.44
18196,3411.75
18182,3409.12
18183,3409.31
18196,3411.75
18203,3413.06
18198,3412.12
18111,3395.81
18189,3410.44
18198,3412.12
18203,3413.06
18210,3414.37
18201,3412.69
18207,3413.81
18215,3415.31
18215,3415.31
18205,3413.44
18210,3414.37
18213,3414.94
18226,3417.37
18221,3416.44
18218,3415.87
18193,3411.19
18217,3415.69
18220,3416.25
18223,3416.81
18196,3411.75
18211,3414.56
18230,3418.12
18239,3419.81
18239,3419.81
18130,3399.37
18211,3414.56
18229,3417.94
18231,3418.31
18215,3415.31
18231,3418.31
18240,3420.00
18239,3419.81
18249,3421.69
18245,3420.94
18241,3420.19
18250,3421.87
18245,3420.94
18253,3422.44
18232,3418.50
18228,3417.75
18248,3421.50
18253,3422.44
18254,3422.62
18260,3423.75
18251,3422.06
18261,3423.94
18259,3423.56
18184,3409.50
18229,3417.94
18246,3421.12
18261,3423.94
18264,3424.50
18275,3426.56
18266,3424.87
18267,3425.06
18275,3426.56
18281,3427.69
18279,3427.31
18268,3425.25
18264,3424.50
18275,3426.56
18278,3427.12
18277,3426.94
18273,3426.19
18260,3423.75
18266,3424.87
18277,3426.94
18279,3427.31
18276,3426.75
18287,3428.81
18289,3429.19
18210,3414.37
18255,3422.81
18278,3427.12
18280,3427.50
18290,3429.37
18306,3432.37
18291,3429.56
18291,3429.56
18300,3431.25
18304,3432.00
18301,3431.44
18300,3431.25
18302,3431.63
18306,3432.37
18311,3433.31
18311,3433.31
18315,3434.06
18287,3428.81
18296,3430.50
18312,3433.50
18315,3434.06
18319,3434.81
18311,3433.31
18325,3435.94
18307,3432.56
18323,3435.56
18321,3435.19
18324,3435.75
18302,3431.63
18281,3427.69
18305,3432.19
18320,3435.00
18336,3438.00
18349,3440.44
18353,3441.19
18351,3440.81
18341,3438.94
18333,3437.44
18351,3440.81
18356,3441.75
18357,3441.94
18351,3440.81
18357,3441.94
18362,3442.88
18366,3443.62
18351,3440.81
18355,3441.56
18359,3442.31
18368,3444.00
18378,3445.87
18295,3430.31
18331,3437.06
18353,3441.19
18375,3445.31
18375,3445.31
18387,3447.56
18382,3446.62
18386,3447.37
18372,3444.75
18381,3446.44
18379,3446.06
18390,3448.13
18397,3449.44
18400,3450.00
18405,3450.94
18405,3450.94
18395,3449.06
18398,3449.62
18409,3451.69
18416,3453.00
18407,3451.31
18408,3451.50
18413,3452.44
18422,3454.12
18425,3454.69
18392,3448.50
18357,3441.94
18406,3451.13
18424,3454.50
18425,3454.69
18423,3454.31
18431,3455.81
18437,3456.94
18446,3458.62
18442,3457.87
18439,3457.31
18442,3457.87
18441,3457.69
18445,3458.44
18454,3460.12
18431,3455.81
18434,3456.37
18457,3460.69
18458,3460.87
18459,3461.06
18448,3459.00
18440,3457.50
18466,3462.37
18456,3460.50
18466,3462.37
18365,3443.44
18448,3459.00
18454,3460.12
18468,3462.75
18475,3464.06
18464,3462.00
18460,3461.25
18473,3463.69
18467,3462.56
18472,3463.50
18473,3463.69
18477,3464.44
18470,3463.12
18485,3465.94
18478,3464.62
18473,3463.69
18474,3463.87
18474,3463.87
18482,3465.37
18488,3466.50
18470,3463.12
18477,3464.44
18485,3465.94
18409,3451.69
18432,3456.00
18480,3465.00
18486,3466.12
18491,3467.06
18490,3466.87
18459,3461.06
18459,3461.06
18489,3466.69
18493,3467.44
18498,3468.37
18489,3466.69
18486,3466.12
18494,3467.63
18498,3468.37
18502,3469.12
18491,3467.06
18497,3468.19
18510,3470.62
18509,3470.44
18514,3471.37
18505,3469.69
18506,3469.87
18513,3471.19
18494,3467.63
18509,3470.44
18515,3471.56
18505,3469.69
18462,3461.62
18468,3462.75
18508,3470.25
18510,3470.62
18517,3471.94
18527,3473.81
18519,3472.31
18522,3472.87
18505,3469.69
18510,3470.62
18521,3472.69
18530,3474.37
18523,3473.06
18515,3471.56
18527,3473.81
18534,3475.12
18528,3474.00
18532,3474.75
18527,3473.81
18533,3474.94
18535,3475.31
18534,3475.12
18532,3474.75
18534,3475.12
18495,3467.81
18473,3463.69
18512,3471.00
18512,3471.00
18515,3471.56
18536,3475.50
18543,3476.81
18544,3477.00
18535,3475.31
18535,3475.31
18548,3477.75
18559,3479.81
18561,3480.19
18558,3479.62
18541,3476.44
18552,3478.50
18554,3478.87
18553,3478.69
