ADC_Value,mV_Value
2599,487.31
2605,488.44
2615,490.31
2624,492.00
2640,495.00
2616,490.50
2618,490.88
2591,485.81
2569,481.69
2572,482.25
2550,478.13
2551,478.31
2555,479.06
2546,477.38
2543,476.81
2523,473.06
2512,471.00
2513,471.19
2508,470.25
2490,466.88
2567,481.31
2725,510.94
2726,511.13
2720,510.00
2713,508.69
2717,509.44
2735,512.81
2727,511.31
2736,513.00
2735,512.81
2739,513.56
2723,510.56
2738,513.38
2731,512.06
2737,513.19
2739,513.56
2741,513.94
2738,513.38
2737,513.19
2726,511.13
2729,511.69
2719,509.81
2700,506.25
2684,503.25
2704,507.00
2679,502.31
2689,504.19
2694,505.13
2705,507.19
2712,508.50
2692,504.75
2707,507.56
2713,508.69
2706,507.38
2719,509.81
2705,507.19
2703,506.81
2703,506.81
2704,507.00
2694,505.13
2695,505.31
2700,506.25
2676,501.75
2704,507.00
2694,505.13
2675,501.56
2703,506.81
2692,504.75
2687,503.81
2689,504.19
2698,505.88
2680,502.50
2685,503.44
2680,502.50
2674,501.38
2683,503.06
2699,506.06
2698,505.88
2690,504.37
2711,508.31
2711,508.31
2680,502.50
2675,501.56
2680,502.50
2667,500.06
2653,497.44
2688,504.00
2708,507.75
2704,507.00
2680,502.50
2690,504.37
2682,502.88
2704,507.00
2705,507.19
2708,507.75
2697,505.69
2696,505.50
2680,502.50
2678,502.13
2682,502.88
2688,504.00
2686,503.62
2686,503.62
2681,502.69
2679,502.31
2685,503.44
2678,502.13
2667,500.06
2652,497.25
2705,507.19
2722,510.38
2718,509.63
2712,508.50
2720,510.00
2728,511.50
2730,511.88
2699,506.06
2700,506.25
2700,506.25
2693,504.94
2699,506.06
2673,501.19
2688,504.00
2683,503.06
2670,500.63
2687,503.81
2685,503.44
2688,504.00
2693,504.94
2692,504.75
2689,504.19
2671,500.81
2671,500.81
2671,500.81
2674,501.38
2670,500.63
2667,500.06
2665,499.69
2667,500.06
2661,498.94
2670,500.63
2667,500.06
2666,499.88
2668,500.25
2665,499.69
2654,497.63
2647,496.31
2657,498.19
2651,497.06
2649,496.69
2644,495.75
2644,495.75
2643,495.56
2641,495.19
2637,494.44
2625,492.19
2629,492.94
2636,494.25
2646,496.13
2627,492.56
2635,494.06
2635,494.06
2624,492.00
2617,490.69
2613,489.94
2625,492.19
2615,490.31
2616,490.50
2617,490.69
2633,493.69
2653,497.44
2644,495.75
2652,497.25
2648,496.50
2648,496.50
2608,489.00
2618,490.88
2648,496.50
2648,496.50
2632,493.50
2633,493.69
2630,493.13
2625,492.19
2622,491.63
2618,490.88
2623,491.81
2619,491.06
2611,489.56
2610,489.38
2610,489.38
2609,489.19
2603,488.06
2594,486.38
2597,486.94
2596,486.75
2600,487.50
2608,489.00
2605,488.44
2609,489.19
2601,487.69
2604,488.25
2598,487.13
2599,487.31
2607,488.81
2596,486.75
2601,487.69
2602,487.88
2609,489.19
2601,487.69
2597,486.94
2604,488.25
2600,487.50
2577,483.19
2588,485.25
2577,483.19
2584,484.50
2587,485.06
2586,484.88
2593,486.19
2597,486.94
2601,487.69
2599,487.31
2593,486.19
2597,486.94
2591,485.81
2589,485.44
2586,484.88
2592,486.00
2583,484.31
2550,478.13
2576,483.00
2576,483.00
2573,482.44
2575,482.81
2573,482.44
2577,483.19
2571,482.06
2573,482.44
2586,484.88
2574,482.63
2576,483.00
2576,483.00
2582,484.13
2574,482.63
2572,482.25
2577,483.19
2580,483.75
2576,483.00
2585,484.69
2581,483.94
2585,484.69
2576,483.00
2581,483.94
2580,483.75
2579,483.56
2587,485.06
2584,484.50
2585,484.69
2588,485.25
2588,485.25
2584,484.50
2568,481.50
2573,482.44
2579,483.56
2574,482.63
2574,482.63
2577,483.19
2575,482.81
2574,482.63
2566,481.13
2564,480.75
2576,483.00
2569,481.69
2568,481.50
2570,481.88
2571,482.06
2576,483.00
2576,483.00
2567,481.31
2568,481.50
2577,483.19
2573,482.44
2568,481.50
2568,481.50
2579,483.56
2580,483.75
2575,482.81
2579,483.56
2575,482.81
2583,484.31
2580,483.75
2578,483.38
2580,483.75
2571,482.06
2572,482.25
2581,483.94
2578,483.38
2582,484.13
2584,484.50
2574,482.63
2570,481.88
2573,482.44
2587,485.06
2589,485.44
2590,485.63
2589,485.44
2577,483.19
2576,483.00
2580,483.75
2576,483.00
2583,484.31
2570,481.88
2576,483.00
2580,483.75
2576,483.00
2577,483.19
2573,482.44
2574,482.63
2587,485.06
2579,483.56
2582,484.13
2576,483.00
2574,482.63
2573,482.44
2573,482.44
2576,483.00
2575,482.81
2576,483.00
2577,483.19
2578,483.38
2560,480.00
2568,481.50
2571,482.06
2564,480.75
2563,480.56
2560,480.00
2564,480.75
2572,482.25
2582,484.13
2574,482.63
2568,481.50
2565,480.94
2571,482.06
2561,480.19
2559,479.81
2554,478.88
2556,479.25
2496,468.00
2490,466.88
2548,477.75
2544,477.00
2544,477.00
2563,480.56
2548,477.75
2552,478.50
2555,479.06
2540,476.25
2542,476.63
2551,478.31
2544,477.00
2550,478.13
2552,478.50
2528,474.00
2542,476.63
2545,477.19
2534,475.13
2544,477.00
2542,476.63
2543,476.81
2522,472.88
2518,472.13
2523,473.06
2517,471.94
2519,472.31
2507,470.06
2546,477.38
2530,474.38
2532,474.75
2523,473.06
2521,472.69
2514,471.38
2502,469.13
2510,470.63
2505,469.69
2508,470.25
2499,468.56
2496,468.00
2476,464.25
2516,471.75
2516,471.75
2506,469.88
2517,471.94
2523,473.06
2508,470.25
2492,467.25
2494,467.63
2495,467.81
2508,470.25
2514,471.38
2504,469.50
2496,468.00
2510,470.63
2509,470.44
2513,471.19
2508,470.25
2513,471.19
2502,469.13
2504,469.50
2501,468.94
2506,469.88
2501,468.94
2492,467.25
2511,470.81
2529,474.19
2528,474.00
2531,474.56
2496,468.00
2493,467.44
2491,467.06
2498,468.38
2508,470.25
2512,471.00
2501,468.94
2498,468.38
2499,468.56
2499,468.56
