ADC_Value,mV_Value
15310,2870.62
15318,2872.12
15332,2874.75
15332,2874.75
15317,2871.94
15325,2873.44
15338,2875.87
15357,2879.44
15360,2880.00
15358,2879.62
15348,2877.75
15359,2879.81
15368,2881.50
15374,2882.62
15374,2882.62
15366,2881.12
15365,2880.94
15372,2882.25
15376,2883.00
15378,2883.37
15325,2873.44
15326,2873.62
15374,2882.62
15380,2883.75
15378,2883.37
15380,2883.75
15393,2886.19
15399,2887.31
15393,2886.19
15391,2885.81
15390,2885.63
15397,2886.94
15398,2887.12
15405,2888.44
15398,2887.12
15402,2887.87
15404,2888.25
15405,2888.44
15415,2890.31
15414,2890.12
15391,2885.81
15410,2889.37
15417,2890.69
15422,2891.62
15420,2891.25
15416,2890.50
15429,2892.94
15431,2893.31
15421,2891.44
15347,2877.56
15408,2889.00
15416,2890.50
15429,2892.94
15432,2893.50
15434,2893.87
15422,2891.62
15422,2891.62
15437,2894.44
15440,2895.00
15450,2896.88
15441,2895.19
15443,2895.56
15456,2898.00
15455,2897.81
15451,2897.06
15444,2895.75
15442,2895.37
15454,2897.62
15457,2898.19
15461,2898.94
15454,2897.62
15447,2896.31
15400,2887.50
15423,2891.81
15435,2894.06
15446,2896.12
15453,2897.44
15462,2899.12
15467,2900.06
15475,2901.56
15473,2901.19
15468,2900.25
15481,2902.69
15486,2903.62
15486,2903.62
15470,2900.62
15480,2902.50
15490,2904.37
15492,2904.75
15492,2904.75
15476,2901.75
15481,2902.69
15473,2901.19
15482,2902.87
15476,2901.75
15489,2904.19
15493,2904.94
15466,2899.87
15460,2898.75
15489,2904.19
15493,2904.94
15499,2906.06
15508,2907.75
15459,2898.56
15482,2902.87
15498,2905.87
15511,2908.31
15522,2910.37
15529,2911.69
15519,2909.81
15523,2910.56
15521,2910.19
15531,2912.06
15534,2912.62
15517,2909.44
15523,2910.56
15538,2913.38
15546,2914.87
15548,2915.25
15547,2915.06
15543,2914.31
15478,2902.12
15540,2913.75
15543,2914.31
15536,2913.00
15544,2914.50
15557,2916.94
15569,2919.19
15568,2919.00
15566,2918.62
15566,2918.62
15554,2916.37
15570,2919.37
15571,2919.56
15567,2918.81
15574,2920.12
15577,2920.69
15579,2921.06
15576,2920.50
15574,2920.12
15578,2920.87
15583,2921.81
15582,2921.63
15587,2922.56
15588,2922.75
15569,2919.19
15581,2921.44
15584,2922.00
15594,2923.87
15502,2906.62
15575,2920.31
15582,2921.63
15588,2922.75
15594,2923.87
15601,2925.19
15579,2921.06
15588,2922.75
15602,2925.37
15606,2926.12
15605,2925.94
15599,2924.81
15599,2924.81
15607,2926.31
15607,2926.31
15610,2926.87
15605,2925.94
15601,2925.19
15608,2926.50
15612,2927.25
15619,2928.56
15611,2927.06
15563,2918.06
15623,2929.31
15625,2929.69
15631,2930.81
15601,2925.19
15616,2928.00
15630,2930.62
15636,2931.75
15639,2932.31
15634,2931.37
15635,2931.56
15641,2932.69
15653,2934.94
15640,2932.50
15634,2931.37
15641,2932.69
15643,2933.06
15652,2934.75
15657,2935.69
15647,2933.81
15645,2933.44
15650,2934.37
15654,2935.12
15658,2935.87
15649,2934.19
15646,2933.62
15651,2934.56
15628,2930.25
15596,2924.25
15647,2933.81
15651,2934.56
15656,2935.50
15667,2937.56
15665,2937.19
15655,2935.31
15655,2935.31
15665,2937.19
15666,2937.37
15660,2936.25
15637,2931.94
15653,2934.94
15668,2937.75
15677,2939.44
15652,2934.75
15657,2935.69
15658,2935.87
15673,2938.69
15675,2939.06
15679,2939.81
15678,2939.62
15673,2938.69
15677,2939.44
15680,2940.00
15688,2941.50
15671,2938.31
15650,2934.37
15626,2929.88
15684,2940.75
15688,2941.50
15706,2944.87
15705,2944.69
15718,2947.12
15720,2947.50
15717,2946.94
15705,2944.69
15715,2946.56
15717,2946.94
15725,2948.44
15710,2945.62
15699,2943.56
15713,2946.19
15723,2948.06
15724,2948.25
15724,2948.25
15712,2946.00
15720,2947.50
15718,2947.12
15700,2943.75
15705,2944.69
15682,2940.37
15658,2935.87
15702,2944.12
15713,2946.19
15713,2946.19
15714,2946.38
15714,2946.38
15727,2948.81
15726,2948.62
15728,2949.00
15718,2947.12
15721,2947.69
15729,2949.19
15733,2949.94
15721,2947.69
15717,2946.94
15720,2947.50
15727,2948.81
15736,2950.50
15728,2949.00
15727,2948.81
15728,2949.00
15739,2951.06
15709,2945.44
15717,2946.94
15723,2948.06
15714,2946.38
15730,2949.37
15733,2949.94
15737,2950.69
15680,2940.00
15718,2947.12
15731,2949.56
15732,2949.75
15739,2951.06
15730,2949.37
15729,2949.19
15738,2950.87
15747,2952.56
15739,2951.06
15730,2949.37
15730,2949.37
15734,2950.12
15739,2951.06
15740,2951.25
15719,2947.31
15737,2950.69
15739,2951.06
15744,2952.00
15726,2948.62
15730,2949.37
15747,2952.56
15714,2946.38
15680,2940.00
15715,2946.56
15716,2946.75
15740,2951.25
15741,2951.44
15735,2950.31
15730,2949.37
15733,2949.94
15741,2951.44
15742,2951.62
15744,2952.00
15742,2951.62
15735,2950.31
15736,2950.50
15733,2949.94
15731,2949.56
15741,2951.44
15744,2952.00
15726,2948.62
15722,2947.87
15739,2951.06
15740,2951.25
15737,2950.69
15744,2952.00
15735,2950.31
15731,2949.56
15733,2949.94
15729,2949.19
15681,2940.19
15678,2939.62
15637,2931.94
15705,2944.69
15729,2949.19
15733,2949.94
15732,2949.75
15727,2948.81
15733,2949.94
15733,2949.94
15746,2952.37
15743,2951.81
15720,2947.50
15721,2947.69
15727,2948.81
15734,2950.12
15733,2949.94
15731,2949.56
15723,2948.06
15727,2948.81
15730,2949.37
15737,2950.69
