ADC_Value,mV_Value
14399,2699.81
14401,2700.19
14400,2700.00
14411,2702.06
14350,2690.62
14395,2699.06
14413,2702.44
14413,2702.44
14425,2704.69
14432,2706.00
14438,2707.12
14439,2707.31
14429,2705.44
14432,2706.00
14444,2708.25
14442,2707.87
14450,2709.37
14448,2709.00
14453,2709.94
14459,2711.06
14472,2713.50
14481,2715.19
14472,2713.50
14480,2715.00
14479,2714.81
14487,2716.31
14468,2712.75
14458,2710.87
14425,2704.69
14469,2712.94
14489,2716.69
14483,2715.56
14492,2717.25
14501,2718.94
14494,2717.63
14506,2719.87
14506,2719.87
14494,2717.63
14506,2719.87
14518,2722.12
14518,2722.12
14516,2721.75
14515,2721.56
14520,2722.50
14522,2722.87
14525,2723.44
14524,2723.25
14526,2723.62
14513,2721.19
14530,2724.37
14534,2725.12
14488,2716.50
14475,2714.06
14521,2722.69
14526,2723.62
14534,2725.12
14533,2724.94
14545,2727.19
14543,2726.81
14549,2727.94
14553,2728.69
14553,2728.69
14542,2726.62
14553,2728.69
14563,2730.56
14544,2727.00
14546,2727.37
14554,2728.87
14562,2730.37
14564,2730.75
14571,2732.06
14559,2729.81
14562,2730.37
14574,2732.62
14575,2732.81
14502,2719.12
14545,2727.19
14570,2731.87
14573,2732.44
14584,2734.50
14559,2729.81
14558,2729.62
14575,2732.81
14577,2733.19
14587,2735.06
14580,2733.75
14567,2731.31
14577,2733.19
14588,2735.25
14592,2736.00
14587,2735.06
14592,2736.00
14600,2737.50
14585,2734.69
14581,2733.94
14590,2735.62
14591,2735.81
14560,2730.00
14568,2731.50
14579,2733.56
14584,2734.50
14553,2728.69
14539,2726.06
14594,2736.37
14585,2734.69
14591,2735.81
14593,2736.19
14608,2739.00
14610,2739.37
14608,2739.00
14597,2736.94
14601,2737.69
14610,2739.37
14613,2739.94
14608,2739.00
14597,2736.94
14612,2739.75
14611,2739.56
14620,2741.25
14602,2737.87
14603,2738.06
14611,2739.56
14614,2740.12
14611,2739.56
14601,2737.69
14591,2735.81
14551,2728.31
14606,2738.62
14602,2737.87
14602,2737.87
14598,2737.12
14611,2739.56
14616,2740.50
14615,2740.31
14599,2737.31
14605,2738.44
14616,2740.50
14615,2740.31
14595,2736.56
14601,2737.69
14612,2739.75
14618,2740.87
14626,2742.38
14627,2742.56
14609,2739.19
14624,2742.00
14603,2738.06
14621,2741.44
14589,2735.44
14558,2729.62
14608,2739.00
14628,2742.75
14629,2742.94
14632,2743.50
14631,2743.31
14639,2744.81
14647,2746.31
14653,2747.44
14650,2746.87
14624,2742.00
14648,2746.50
14650,2746.87
14653,2747.44
14643,2745.56
14650,2746.87
14652,2747.25
14654,2747.62
14655,2747.81
14654,2747.62
14650,2746.87
14659,2748.56
14608,2739.00
14630,2743.12
14637,2744.44
14654,2747.62
14667,2750.06
14679,2752.31
14684,2753.25
14681,2752.69
14686,2753.62
14688,2754.00
14687,2753.81
14685,2753.44
14678,2752.12
14678,2752.12
14688,2754.00
14691,2754.56
14695,2755.31
14683,2753.06
14690,2754.37
14703,2756.81
14692,2754.75
14683,2753.06
14689,2754.19
14661,2748.94
14668,2750.25
14701,2756.44
14707,2757.56
14715,2759.06
14716,2759.25
14708,2757.75
14703,2756.81
14704,2757.00
14716,2759.25
14716,2759.25
14722,2760.37
14721,2760.19
14696,2755.50
14700,2756.25
14728,2761.50
14735,2762.81
14739,2763.56
14731,2762.06
14731,2762.06
14725,2760.94
14745,2764.69
14744,2764.50
14744,2764.50
14747,2765.06
14683,2753.06
14699,2756.06
14730,2761.87
14737,2763.19
14744,2764.50
14756,2766.75
14742,2764.12
14748,2765.25
14752,2766.00
14770,2769.37
14773,2769.94
14776,2770.50
14771,2769.56
14763,2768.06
14768,2769.00
14774,2770.12
14775,2770.31
14763,2768.06
14757,2766.94
14774,2770.12
14777,2770.69
14781,2771.44
14778,2770.87
14778,2770.87
14780,2771.25
14741,2763.94
14723,2760.56
14770,2769.37
14776,2770.50
14784,2772.00
14792,2773.50
14776,2770.50
14769,2769.19
14781,2771.44
14791,2773.31
14800,2775.00
14799,2774.81
14790,2773.12
14795,2774.06
14803,2775.56
14811,2777.06
14826,2779.87
14819,2778.56
14829,2780.44
14830,2780.62
14822,2779.12
14828,2780.25
14830,2780.62
14841,2782.69
14801,2775.19
14815,2777.81
14841,2782.69
14835,2781.56
14844,2783.25
14848,2784.00
14859,2786.06
14854,2785.12
14864,2787.00
14871,2788.31
14872,2788.50
14875,2789.06
14797,2774.44
14866,2787.37
14876,2789.25
14880,2790.00
14888,2791.50
14891,2792.06
14889,2791.69
14897,2793.19
14900,2793.75
14902,2794.12
14895,2792.81
14897,2793.19
14905,2794.69
14916,2796.75
14913,2796.19
14903,2794.31
14907,2795.06
14913,2796.19
14921,2797.69
14917,2796.94
14915,2796.56
14910,2795.62
14929,2799.19
14876,2789.25
14904,2794.50
14914,2796.37
14924,2798.25
14940,2801.25
14937,2800.69
14949,2802.94
14949,2802.94
14954,2803.87
14962,2805.37
14961,2805.19
14944,2802.00
14966,2806.12
14978,2808.37
14996,2811.75
14978,2808.37
14986,2809.87
15023,2816.81
15028,2817.75
15035,2819.06
15033,2818.69
15038,2819.63
15042,2820.37
15053,2822.44
15057,2823.19
15059,2823.56
15053,2822.44
14997,2811.94
15043,2820.56
15069,2825.44
15070,2825.62
15085,2828.44
15081,2827.69
15094,2830.12
15103,2831.81
15098,2830.87
15101,2831.44
15113,2833.69
15122,2835.37
15125,2835.94
15113,2833.69
15123,2835.56
15125,2835.94
15112,2833.50
15116,2834.25
15131,2837.06
15142,2839.12
15145,2839.69
15144,2839.50
15114,2833.87
15123,2835.56
15136,2838.00
15139,2838.56
15152,2841.00
15147,2840.06
15155,2841.56
15167,2843.81
15172,2844.75
15183,2846.81
15176,2845.50
15176,2845.50
15182,2846.62
15197,2849.44
15198,2849.62
15191,2848.31
15191,2848.31
15204,2850.75
15208,2851.50
15210,2851.87
15201,2850.19
15212,2852.25
15224,2854.50
15137,2838.19
15200,2850.00
15213,2852.44
15225,2854.69
15229,2855.44
15239,2857.31
15236,2856.75
15233,2856.19
15243,2858.06
15246,2858.62
15246,2858.62
15237,2856.94
15249,2859.19
15260,2861.25
15265,2862.19
15269,2862.94
15252,2859.75
15260,2861.25
15268,2862.75
15274,2863.87
15268,2862.75
15265,2862.19
15278,2864.62
15214,2852.63
15249,2859.19
15273,2863.69
15272,2863.50
15293,2867.44
15266,2862.37
15287,2866.31
15286,2866.12
15296,2868.00
15292,2867.25
15314,2871.37
15312,2871.00
15298,2868.37
15296,2868.00
15311,2870.81
15297,2868.19
15309,2870.44
15313,2871.19
15313,2871.19
15321,2872.69
15321,2872.69
15315,2871.56
15308,2870.25
15283,2865.56
15278,2864.62
15317,2871.94
15319,2872.31
15331,2874.56
15335,2875.31
15343,2876.81
15341,2876.44
15320,2872.50
15316,2871.75
15344,2877.00
15352,2878.50
15353,2878.69
15359,2879.81
15336,2875.50
15360,2880.00
15361,2880.19
15368,2881.50
15362,2880.37
15362,2880.37
15367,2881.31
15377,2883.19
15383,2884.31
15380,2883.75
15370,2881.87
15385,2884.69
15389,2885.44
15392,2886.00
15321,2872.69
15351,2878.31
15391,2885.81
15395,2886.56
15395,2886.56
15371,2882.06
15395,2886.56
15404,2888.25
15418,2890.87
15406,2888.62
15406,2888.62
15412,2889.75
15418,2890.87
15425,2892.19
15423,2891.81
15413,2889.94
15418,2890.87
15434,2893.87
15440,2895.00
15432,2893.50
15431,2893.31
15428,2892.75
15439,2894.81
15375,2882.81
15423,2891.81
15432,2893.50
15440,2895.00
15451,2897.06
15459,2898.56
15454,2897.62
15444,2895.75
15461,2898.94
15465,2899.69
15473,2901.19
15434,2893.87
15450,2896.88
15462,2899.12
15476,2901.75
15471,2900.81
15472,2901.00
15478,2902.12
15480,2902.50
15484,2903.25
15487,2903.81
15494,2905.13
15476,2901.75
15423,2891.81
15476,2901.75
15493,2904.94
15492,2904.75
15478,2902.12
15490,2904.37
15501,2906.44
15504,2907.00
15509,2907.94
15502,2906.62
15503,2906.81
15525,2910.94
15523,2910.56
15531,2912.06
15513,2908.69
15521,2910.19
15535,2912.81
15539,2913.56
15522,2910.37
15531,2912.06
15541,2913.94
15549,2915.44
15468,2900.25
15519,2909.81
15538,2913.38
15546,2914.87
15550,2915.62
15553,2916.19
15563,2918.06
15555,2916.56
15557,2916.94
15565,2918.44
15567,2918.81
15559,2917.31
15555,2916.56
15561,2917.69
15564,2918.25
15563,2918.06
15550,2915.62
15554,2916.37
15568,2919.00
15571,2919.56
15573,2919.94
15576,2920.50
15580,2921.25
15570,2919.37
15563,2918.06
15571,2919.56
15560,2917.50
15530,2911.87
15574,2920.12
15589,2922.94
15576,2920.50
15580,2921.25
15580,2921.25
15595,2924.06
15602,2925.37
15601,2925.19
15588,2922.75
15603,2925.56
15614,2927.62
15593,2923.69
15607,2926.31
15607,2926.31
15610,2926.87
15614,2927.62
15591,2923.31
15607,2926.31
15597,2924.44
15612,2927.25
15621,2928.94
15546,2914.87
15596,2924.25
15604,2925.75
15618,2928.37
15626,2929.88
15635,2931.56
15592,2923.50
15615,2927.81
15627,2930.06
15632,2931.00
15639,2932.31
15630,2930.62
15629,2930.44
15642,2932.87
15647,2933.81
15651,2934.56
15634,2931.37
15645,2933.44
15647,2933.81
15658,2935.87
15659,2936.06
15647,2933.81
15605,2925.94
15608,2926.50
15663,2936.81
15661,2936.44
15662,2936.62
15667,2937.56
15680,2940.00
15681,2940.19
15676,2939.25
15679,2939.81
15684,2940.75
15696,2943.00
15701,2943.94
15695,2942.81
15701,2943.94
15711,2945.81
15716,2946.75
15718,2947.12
15711,2945.81
15717,2946.94
15736,2950.50
15735,2950.31
15734,2950.12
15722,2947.87
15683,2940.56
15734,2950.12
15741,2951.44
15742,2951.62
15750,2953.12
15759,2954.81
15757,2954.44
15767,2956.31
15767,2956.31
15745,2952.19
15759,2954.81
15764,2955.75
15764,2955.75
15758,2954.63
15761,2955.19
15771,2957.06
15773,2957.44
15780,2958.75
15777,2958.19
15775,2957.81
15788,2960.25
15790,2960.62
15784,2959.50
15698,2943.37
15761,2955.19
15737,2950.69
15735,2950.31
15754,2953.87
15782,2959.12
15791,2960.81
15801,2962.69
15810,2964.37
15809,2964.19
15804,2963.25
15812,2964.75
15803,2963.06
15808,2964.00
15813,2964.94
15817,2965.69
15813,2964.94
15805,2963.44
15804,2963.25
15810,2964.37
15817,2965.69
15833,2968.69
15818,2965.87
15819,2966.06
15813,2964.94
15758,2954.63
15773,2957.44
15824,2967.00
15834,2968.87
15832,2968.50
15841,2970.19
15845,2970.94
15844,2970.75
15850,2971.87
15852,2972.25
15846,2971.13
15849,2971.69
15853,2972.44
15860,2973.75
15851,2972.06
15855,2972.81
15864,2974.50
15865,2974.69
15862,2974.12
15854,2972.62
15863,2974.31
15877,2976.94
15878,2977.12
15814,2965.12
15816,2965.50
15856,2973.00
15864,2974.50
15877,2976.94
15873,2976.19
15873,2976.19
15879,2977.31
15886,2978.62
15878,2977.12
15874,2976.37
15876,2976.75
15884,2978.25
15884,2978.25
15887,2978.81
15891,2979.56
15885,2978.44
15897,2980.69
15905,2982.19
15906,2982.38
15893,2979.94
15889,2979.19
