ADC_Value,mV_Value
16489,3091.69
16527,3098.81
16569,3106.69
16550,3103.12
16514,3096.37
16444,3083.25
16387,3072.56
16346,3064.88
16244,3045.75
16312,3058.50
16308,3057.75
16135,3025.31
16312,3058.50
16282,3052.87
16266,3049.87
16282,3052.87
16217,3040.69
16040,3007.50
16073,3013.69
16072,3013.50
16095,3017.81
15899,2981.06
15762,2955.37
15946,2989.87
15954,2991.37
16041,3007.69
16170,3031.88
16138,3025.87
16000,3000.00
15810,2964.37
15934,2987.62
16139,3026.06
15913,2983.69
15788,2960.25
15780,2958.75
15816,2965.50
15914,2983.87
16228,3042.75
16429,3080.44
15847,2971.31
16436,3081.75
16400,3075.00
16337,3063.19
15718,2947.12
15700,2943.75
17051,3197.06
17040,3195.00
17015,3190.31
17021,3191.44
17022,3191.62
17029,3192.94
17033,3193.69
17026,3192.37
