ADC_raw,ADC_smooth,ADC_corrected,is_stable
1972.0,2041.8420500003692,2250.283152710591,False
2036.0,2040.3786913190281,2248.4024945243245,False
1749.0,2038.9425379870497,2246.549041687421,False
2041.0,2037.5337965090398,2244.723000704485,False
2188.0,2036.1526733896046,2242.924578080125,False
2212.0,2034.7993751333508,2241.1539803189453,False
2100.0,2033.4741082448845,2239.411413925554,False
2094.0,2032.1770792288119,2237.6970854045558,False
1972.0,2030.9084945897391,2236.0112012605578,False
2036.0,2029.6685608322725,2234.353967998166,False
1749.0,2028.4574844610183,2232.725592121986,False
2041.0,2027.275471980583,2231.1262801366256,False
2188.0,2026.1227298955725,2229.556238546689,False
2212.0,2024.9994647105932,2228.015673856785,False
2100.0,2023.9058829302514,2226.504792571518,False
2094.0,2022.8421910591533,2225.0238011954943,False
1972.0,2021.8085956019052,2223.5729062333203,False
2036.0,2020.8053030631133,2222.152314189603,False
1749.0,2019.8325199473838,2220.7622315689487,False
2041.0,2018.8904527593231,2219.4028648759627,False
2188.0,2017.9793080035374,2218.0744206152517,False
2004.0,2017.099292184633,2216.7771052914213,False
1985.0,2016.250611807216,2215.5111254090793,False
1990.0,2015.4334733758928,2214.276687472831,False
1983.0,2014.6480833952696,2213.0739979872824,False
1997.0,2013.8946483699526,2211.9032634570394,False
1994.0,2013.173374804548,2210.76469038671,False
1996.0,2012.4844692036622,2209.6584852808987,False
1994.0,2011.8281380719015,2208.584854644213,False
2015.0,2011.204587913872,2207.544004981258,False
2013.0,2010.6140252341802,2206.5361427966404,False
2024.0,2010.056656537432,2205.561474594967,False
2018.0,2009.5326883282337,2204.6202068808434,False
2016.0,2009.042327111192,2203.7125461588766,False
2019.0,2008.5857793909126,2202.8386989336714,False
2028.0,2008.163251672002,2201.9988717098354,False
2021.0,2007.7749504590665,2201.1932709919747,False
2014.0,2007.4210822567122,2200.4221032846954,False
2009.0,2007.1018535695457,2199.6855750926034,False
2006.0,2006.8174709021728,2198.9838929203047,False
2015.0,2006.5681407591999,2198.3172632724063,False
2008.0,2006.3540696452335,2197.685892653515,False
2006.0,2006.1754640648794,2197.0899875682353,False
2001.0,2006.0325305227443,2196.5297545211747,False
1999.0,2005.9254755234342,2196.0054000169393,False
2002.0,2005.8545055715554,2195.5171305601352,False
2010.0,2005.8198271717142,2195.065152655369,False
2001.0,2005.821646828517,2194.649672807246,False
1998.0,2005.8601710465696,2194.270897520373,False
1996.0,2005.9356063304788,2193.929033299357,False
1985.0,2006.048159184564,2193.624286648517,False
1999.0,2005.4170562684471,2192.575884227475,False
2003.0,2005.571863011257,2192.313391465359,False
2005.0,2001.3030827351715,2187.6273116843486,False
1998.0,2001.3273793395895,2187.234308783841,False
1994.0,2003.603677843226,2189.093307782552,False
1983.0,2006.2455119295466,2191.3178423639474,False
1978.0,2007.384865670746,2192.0398966002213,False
