ADC_raw,ADC_smooth,ADC_corrected,is_stable
10960.0,438842.53968203516,407347.3056382524,False
10993.0,434467.635155191,403035.4546330174,False
11022.0,429778.10572298855,398408.97872242413,False
11068.0,424784.38298160705,393478.3095026518,False
11086.0,419496.898527226,388253.87856988,False
11101.0,413926.08395602467,382746.1175202878,False
10931.0,408082.3708641824,376965.4579500547,False
10960.0,401976.1908478787,370922.33145536017,False
10993.0,395617.97550329287,364627.1696323835,False
11022.0,389018.15642660426,358090.40407730406,False
11068.0,382187.1652139922,351322.46638630115,False
11086.0,375135.43346163613,344333.78815555427,False
11101.0,367873.39276571537,337134.80098124273,False
11112818.0,360411.4747224093,329735.9364595458,False
12772.0,352760.11092789733,322147.626186643,False
12785.0,344929.73297835875,314380.3017587136,False
12792.0,336930.772469973,306444.39477193705,False
12803.0,328773.66099891945,298350.33682249265,False
12811.0,320468.83016137744,290108.5595065598,False
12812.0,312026.7115535263,281729.4944203179,False
12828.0,303457.73677154543,273223.5731599462,False
12833.0,294772.33741161425,264601.2273216242,False
12835.0,285980.945069912,255872.8885015311,False
12850.0,277093.9913426182,247048.98829584644,False
12859.0,268121.9078259121,238139.95830074954,False
12870.0,259075.12611597314,229156.23011241975,False
12879.0,249964.07780898066,220108.23532703647,False
12890.0,240799.19450111402,211006.405540779,False
12895.0,231590.90778855263,201861.17234982678,False
12902.0,222349.64926747582,192682.96735035913,False
12911.0,213085.85053406292,183482.22213855543,False
12918.0,203809.9431844934,174269.36831059505,False
12916.0,194532.35881494655,165054.83746265742,False
12930.0,185263.52902160175,155849.06119092176,False
12930.0,176013.8854006384,146662.4710915676,False
12904.0,166793.85954823584,137505.4987607742,False
12934.0,157613.88306057348,128388.57579472104,False
12941.0,148484.3875338306,119322.13378958731,False
12927.0,139415.8045641866,110316.6043415525,False
12933.0,130418.56574782089,101382.41904679597,False
12956.0,121503.10268091282,92530.00950149707,False
12902.0,112679.84695964179,83769.80730183522,False
12978.0,103959.23018018715,75112.24404398975,False
12980.0,95351.68393872818,66567.75132413994,False
12989.0,86867.6398314443,58146.76073846525,False
13009.0,78517.52945451497,49859.70388314509,False
13008.0,70311.78440411948,41717.012354358776,False
13025.0,62260.836276437156,33729.11774828563,False
13001.0,54375.11666764744,25906.451661105086,False
13013.0,46665.05717392964,18259.445688996464,False
13018.0,39141.08939145783,10798.531428133821,False
13031.0,27021.213743700613,-1258.290698014218,False
13035.0,14576.526316707257,-13639.924603398402,False
