ADC_raw,ADC_smooth,ADC_corrected,is_stable
7822.0,8048.631813699754,8814.767265352164,False
7820.0,8007.062244140329,8771.663891084725,False
7792.0,7966.161816499709,8729.229658736094,False
7776.0,7925.9282515325785,8687.46228906095,False
7826.0,7886.359269993623,8646.35950281398,False
7818.0,7847.452592637527,8605.919020749872,False
7818.0,7809.205940218976,8566.13856362331,False
7819.0,7771.6170334926555,8527.015852188975,False
7822.0,7734.68359321325,8488.548607201557,False
7820.0,7698.4033401354445,8450.734549415738,False
7792.0,7662.773995013925,8413.571399586206,False
7776.0,7627.793278603375,8377.056878467643,False
7826.0,7593.458911658481,8341.188706814737,False
7818.0,7559.768614933928,8305.96460538217,False
7818.0,7526.7201091844,8271.38229492463,False
7819.0,7494.3111151645835,8237.439496196801,False
7822.0,7462.539353629163,8204.133929953368,False
7820.0,7431.402545332823,8171.463316949014,False
7792.0,7400.898411030249,8139.425377938428,False
7776.0,7371.024671476127,8108.017833676293,False
6852.0,7341.779047425141,8077.238404917293,False
6983.0,7313.159259631975,8047.084812416116,False
6974.0,7285.163028851317,8017.554776927444,False
7006.0,7257.788075837851,7988.646019205965,False
7016.0,7231.032121346259,7960.3562600063615,False
6996.0,7204.8928861312315,7932.6832200833205,False
7032.0,7179.36809094745,7905.6246201915255,False
7059.0,7154.4554565496,7879.178181085664,False
7027.0,7130.152703692367,7853.341623520418,False
7001.0,7106.457553130437,7828.112668250475,False
6942.0,7083.367725618494,7803.489036030519,False
6861.0,7060.880941911222,7779.468447615234,False
6798.0,7038.994922763309,7756.048623759308,False
6866.0,7017.707388929437,7733.227285217423,False
6794.0,6997.016061164293,7711.002152744267,False
6890.0,6976.918660222563,7689.370947094523,False
6957.0,6957.41290685893,7668.331389022877,False
6918.0,6938.4965218280795,7647.881199284015,False
6966.0,6920.167225884697,7628.018098632619,False
6938.0,6902.4227397834675,7608.739807823376,False
6952.0,6885.260784279076,7590.0440476109725,False
6997.0,6868.679080126208,7571.928538750091,False
6921.0,6852.675348079548,7554.391001995418,False
6842.0,6837.247308893782,7537.4291581016405,False
6818.0,6822.392683323594,7521.040727823439,False
6885.0,6808.109192123669,7505.223431915501,False
6856.0,6794.3945560486945,7489.974991132514,False
6796.0,6781.246495853353,7475.2931262291595,False
6749.0,6768.66273229233,7461.175557960123,False
6842.0,6756.64098612031,7447.620007080091,False
6837.0,6745.1789780910185,7434.624194342787,False
6792.0,6732.8502267692875,7420.761638313043,False
6709.0,6719.760873173735,7406.1384800094775,False
6776.0,6706.841024878228,7391.684827005958,False
6796.0,6694.691481768579,7378.001479188296,False
6704.0,6684.506791454891,7366.282984166594,False
6685.0,6675.62947459699,7355.871862600681,False
6715.0,6667.878368418412,7346.58695171409,False
6706.0,6661.21762952899,7338.392408116655,False
6591.0,6655.877299379471,7331.518273259124,False
6708.0,6652.699902999058,7326.807072170698,False
6644.0,6648.781461640358,7321.354826103985,False
6593.0,6646.105418307872,7317.144978063487,False
6788.0,6645.350662249741,7314.856417297342,False
6844.0,6645.719932186443,7313.691882526031,False
6807.0,6647.347021108927,7313.785166740503,False
6749.0,6650.256595561518,7315.160936485081,False
6689.0,6654.734473446393,7318.105009661943,False
6702.0,6661.405829902427,7323.242561409965,False
6734.0,6669.814584370106,7330.11751116963,False
6707.0,6679.213257247102,7337.982379338613,False
6581.0,6675.2855062195695,7332.5208236030685,False
6500.0,6674.070303145867,7329.771815821353,False
6422.0,6673.183181423985,7327.350889391458,False
6486.0,6673.459465363058,7326.093368622518,False
6503.0,6673.618478351736,7324.718576903183,False
6577.0,6673.465835903024,7323.032129746458,False
6620.0,6674.281830123805,7322.314319259226,False
6619.0,6676.093487017651,7322.59217144506,False
6545.0,6678.393426720358,7323.3583064397535,False
6662.0,6680.687007534749,7324.1180825461315,False
6618.0,6682.595938233644,7324.493208537015,False
6606.0,6684.059030173907,7324.422495769264,False
6564.0,6684.931042617869,7323.760703505213,False
6595.0,6687.687919276408,7324.98377545574,False
6666.0,6689.346986153969,7325.109037625288,False
6643.0,6692.781997616279,7327.010244379585,False
6575.0,6697.485256291662,7330.179698346956,False
6694.0,6702.4890925976215,7333.649729944902,False
6706.0,6708.052149874221,7337.678982513488,False
6867.0,6713.195325356819,7341.288353288074,False
6919.0,6718.997407506781,7345.556630730023,False
6832.0,6726.228279137632,7351.253697652861,False
6887.0,6732.599462857945,7356.091076665161,False
6916.0,6738.9133903672,7360.871199466404,False
6891.0,6745.177049742844,7365.601054134035,False
6740.0,6751.598609374536,7370.488809057714,False
6624.0,6758.46446974698,7375.820864722145,False
6825.0,6764.56517496313,7380.387765230282,False
6783.0,6770.214626316034,7384.503411875173,False
6724.0,6777.239324902394,7389.994305753521,False
6700.0,6784.243347634764,7395.464523777878,False
6812.0,6790.168678031882,7399.856049466983,False
6843.0,6795.117390378842,7403.27095710593,False
6847.0,6802.233324302333,7408.853086321408,False
6840.0,6809.183764006496,7414.269721317558,False
