ADC_raw,ADC_smooth,ADC_corrected,is_stable
758.0,3264.507667036526,6988.030986892601,False
3776.0,3342.4014514608766,7058.470270176098,False
3794.0,3417.6279174945557,7126.242235068924,False
3791.0,3490.234885198939,7191.394701632455,False
3798.0,3560.2701746354023,7253.975489928065,False
3799.0,3627.78160586532,7314.032420017129,False
3799.0,3692.8169989500693,7371.613311961026,False
3783.0,3755.4241739510244,7426.765985821128,False
3776.0,3815.6509509295615,7479.538261658812,False
3794.0,3873.5451499470564,7529.977959535454,False
3791.0,3929.154591064884,7578.132899512429,False
3798.0,3982.5270943444193,7624.0509016511105,False
3799.0,4033.710479847039,7667.779786012878,False
3799.0,4082.752567634119,7709.367372659104,False
3783.0,4129.701177767033,7748.861481651165,False
4800.0,4174.604130307159,7786.309933050438,False
4791.0,4217.5092453158695,7821.760546918296,False
4799.0,4258.464342854543,7855.261143316116,False
4806.0,4297.517242984553,7886.859542305274,False
4805.0,4334.715765767276,7916.603563947144,False
4806.0,4370.107731264088,7944.541028303102,False
4805.0,4403.740959536362,7970.719755434524,False
4812.0,4435.6632706454775,7995.187565402786,False
4832.0,4465.922484652808,8017.992278269263,False
4837.0,4494.566421619727,8039.18171409533,False
4850.0,4521.642901607614,8058.803692942363,False
4856.0,4547.199744677841,8076.906034871738,False
4869.0,4571.284770891786,8093.53655994483,False
4816.0,4593.945800310824,8108.743088223015,False
4811.0,4615.23065299633,8122.573439767667,False
4814.0,4635.187149009679,8135.075434640164,False
4499.0,4653.863108412248,8146.29689290188,False
4488.0,4671.306351265412,8156.28563461419,False
4574.0,4687.564697630545,8165.089479838471,False
4504.0,4702.685967569025,8172.756248636098,False
4488.0,4716.717981142227,8179.333761068446,False
4439.0,4729.708558411525,8184.869837196891,False
4391.0,4741.705519438296,8189.412297082809,False
4408.0,4752.756684283914,8193.008960787574,False
4392.0,4762.909873009757,8195.707648372565,False
4466.0,4772.212905677198,8197.556179899153,False
4490.0,4780.713602347615,8198.602375428716,False
4507.0,4788.459783082381,8198.894055022629,False
4375.0,4795.499267942873,8198.479038742269,False
4312.0,4801.879876990467,8197.40514664901,False
4324.0,4807.649430286538,8195.720198804227,False
4354.0,4812.85574789246,8193.472015269297,False
4264.0,4817.5466498696105,8190.708416105595,False
4204.0,4821.769956279365,8187.4772213744955,False
4711.0,4825.573487183098,8183.826251137376,False
4690.0,4829.005062641496,8179.803325454921,False
5072.0,4800.030448675249,8143.374210347821,False
5060.0,4810.590135711913,8146.4793962436315,False
5037.0,4820.7173775623105,8149.1521369531765,False
4694.0,4830.104180320254,8151.084438570267,False
4585.0,4838.298678410838,8151.824435519998,False
4505.0,4846.183822265029,8152.2550782333365,False
4414.0,4851.618210364034,8150.234965191487,False
5143.0,4855.741237229825,8146.903490916426,False
5169.0,4858.555789558845,8142.263542104593,False
5160.0,4862.372785821575,8138.62603722647,False
5167.0,4865.375456962477,8134.174207226519,False
5154.0,4865.504306740658,8126.848555863847,False
5126.0,4864.981450571547,8118.871198553882,False
4872.0,4863.445608637837,8109.8808554793195,False
4842.0,4863.071581914777,8102.052327615407,False
4873.0,4870.355378255576,8101.881622815353,False
4877.0,4878.368227113277,8102.4399705322,False
4891.0,4887.587316012455,8104.204558290526,False
4906.0,4897.8713716024795,8107.034112739697,False
4812.0,4909.206062353107,8110.914302349472,False
4893.0,4921.3136478689385,8115.56738672445,False
4976.0,4935.58125132831,8122.380489042968,False
4909.0,4950.719262216776,8130.0639987905815,False
5014.0,4966.790389717873,8138.680625150826,False
4903.0,4983.708478614139,8148.144212906238,False
4899.0,5002.517409021741,8159.498642172987,False
4893.0,5022.899248176528,8172.425980186922,False
4885.0,5043.811933619826,8185.884164489366,False
5348.0,5065.852367760323,8200.470097489011,False
5353.0,5088.209750100497,8215.372978688332,False
5339.0,5111.382713027854,8231.091440474836,False
5355.0,5129.752795667182,8242.00702197331,False
5350.0,5147.656471471653,8252.45619663693,False
5308.0,5167.334495584742,8264.679719609165,False
5190.0,5186.584373970635,8276.475096854205,False
5234.0,5205.934843969089,8288.371065711806,False
5283.0,5224.141369476007,8299.12309007787,False
5211.0,5241.932519464788,8309.459738925798,False
5269.0,5259.6821837516045,8319.754902071763,False
5267.0,5277.271532977787,8329.88975015709,False
5295.0,5295.717392126805,8340.881108165257,False
5347.0,5314.426266897775,8352.135481795374,False
5339.0,5332.10396767756,8362.358681434305,False
5287.0,5347.596480035589,8370.39669265148,False
5239.0,5362.023585852964,8377.369297328005,False
5244.0,5377.247676223164,8385.13888655735,False
5295.0,5393.105301791545,8393.542010984878,False
5288.0,5406.109510950322,8399.091719002803,False
5328.0,5415.769087587596,8401.296794499223,False
5089.0,5431.764692002404,8409.837897773179,False
5134.0,5447.878219860044,8418.496924489966,False
5296.0,5468.966463635873,8432.13066712494,False
5302.0,5488.895033191855,8444.60473554007,False
5306.0,5508.099356536809,8456.354557744173,False
5350.0,5523.8157291449415,8464.616429211452,False
5327.0,5537.017238616274,8470.363437541931,False
5449.0,5549.881193943845,8475.772891728648,False
5482.0,5557.914910907772,8476.352107551722,False
5523.0,5577.203822323184,8488.186517826281,False
5428.0,5596.783314252955,8500.3115086152,False
5427.0,5615.473724070634,8511.547417292026,False
5579.0,5633.627455948673,8522.246648029211,False
5580.0,5650.839612115744,8532.00430305543,False
5602.0,5667.502608512468,8541.2127983113,False
5451.0,5680.915679916696,8547.171368574676,False
5960.0,5692.483313379068,8551.284500896196,False
5983.0,5704.23317283103,8555.579859207304,False
5990.0,5714.583182589287,8558.475367824707,False
6005.0,5725.477012749001,8561.914696843569,False
6012.0,5736.918362709238,8565.901545662953,False
6039.0,5746.909280247591,8568.437962060452,False
5966.0,5760.4002953685185,8574.474476040526,False
5983.0,5771.996539458944,8578.6162189901,False
6010.0,5781.937142257089,8581.102320647391,False
6029.0,5793.107632121606,8584.818309371056,False
5983.0,5802.521568660892,8586.777744769488,False
5946.0,5810.202027968957,8587.003702936701,False
5985.0,5816.751933444941,8586.099107271832,False
5912.0,5823.191611393316,8585.084284079352,False
5934.0,5834.61647135504,8589.054642900224,False
5929.0,5846.454685273516,8593.438355677848,False
5968.0,5858.615815949689,8598.144985213166,False
6004.0,5872.413691853782,8604.488359976407,False
5988.0,5885.335107296296,8609.955274278069,False
5960.0,5899.079502124126,8616.245167965044,False
5941.0,5914.240883310787,8623.952048010853,False
5967.0,5918.077503866043,8620.334167425257,False
5937.0,5922.891834813702,8617.693997232062,False
5941.0,5926.293073966743,8613.640735244251,False
5916.0,5931.5615658644765,8611.454726001131,False
5911.0,5936.7801100489905,8609.218769044792,False
5897.0,5942.675985073384,8607.660142928333,False
5965.0,5949.9420738181825,8607.471730532277,False
5956.0,5957.089557498588,8607.16471307183,False
5926.0,5963.682591559273,8606.303245991661,False
5834.0,5969.770305185004,8604.93645847654,False
5762.0,5975.736634827677,8603.44828697836,False
5797.0,5983.140472298802,8603.397623308632,False
5891.0,5990.515381634394,8603.318031503371,False
5926.0,5998.921980546713,8604.270129274837,False
5872.0,6004.182482325044,8602.076129912315,False
5909.0,6008.855149591771,8599.29429603819,False
5987.0,6015.689902970019,8598.674548275583,False
6027.0,6020.146097133125,8595.676241297839,False
5909.0,6025.376272577852,8593.451915601712,False
5930.0,6031.075307529892,8591.696449412899,False
5817.0,6035.738866118759,8588.905506860912,False
5987.0,6041.559136495312,8587.271276096613,False
5929.0,6047.849941303944,8586.107579764392,False
5939.0,6054.33811633504,8585.141253654634,False
5996.0,6060.18469613865,8583.53333231739,False
6049.0,6061.467793380412,8577.3619284183,False
6113.0,6064.625367390242,8573.065001287277,False
6136.0,6067.9802591901,8568.965391946283,False
6098.0,6072.131640347633,8565.662271962963,False
6175.0,6074.414819150949,8560.490949625426,False
6178.0,6085.223912681661,8563.845542015286,False
6264.0,6097.5423988992125,8568.709527091982,False
6230.0,6111.013743121011,8574.726370172928,False
6192.0,6125.345867595592,8581.603993506656,False
6170.0,6141.264670155458,8590.06829492567,False
5976.0,6158.663844053427,8600.012967682786,False
6152.0,6176.069866209037,8609.964488697544,False
6170.0,6194.617744297815,8621.057865645467,False
6166.0,6214.762816086547,8633.748436293346,False
6143.0,6236.762163594109,8648.293282660055,False
6220.0,6258.645195586627,8662.72181351172,False
6257.0,6279.632037960178,8676.25415474442,False
6220.0,6300.579486103049,8689.747101746438,False
6335.0,6321.153376501795,8702.86649100433,False
6326.0,6342.156426321337,8716.41503968302,False
6300.0,6363.912236853845,8730.716349074673,False
6208.0,6387.0195776850105,8746.369188764986,False
6261.0,6411.243181598797,8763.138291537918,False
6156.0,6435.359907834524,8779.800516632793,False
5908.0,6459.105403743334,8796.091511400751,False
6701.0,6482.9684269388545,8812.500033455417,False
6713.0,6507.944870214245,8830.021975589956,False
6764.0,6532.483249294867,8847.105853529723,False
6721.0,6557.777269959067,8864.945373053071,False
6746.0,6583.125625182935,8882.839227136086,False
6752.0,6609.006388016497,8901.265488828794,False
6736.0,6634.955030453553,8919.759630124998,False
6760.0,6662.179438331229,8939.52953686182,False
6765.0,6690.42074110228,8960.316338492019,False
6763.0,6718.451277165592,8980.892373414477,False
6784.0,6745.496875900217,9000.48347100825,False
6745.0,6770.569136524335,9018.101230491517,False
6744.0,6796.42250632733,9036.500099153658,False
6716.0,6823.405241494048,9056.028333179522,False
6674.0,6850.833623167164,9076.002213711785,False
6732.0,6877.5978898850935,9095.311979288861,False
6732.0,6904.713549994791,9114.973138257707,False
6895.0,6933.580459015785,9136.385546137848,False
6847.0,6964.281198021718,9159.631784002928,False
6857.0,6991.15890520991,9179.054990050266,False
6902.0,7018.286435438656,9198.72801913816,False
6951.0,7043.459211939606,9216.446294498255,False
6965.0,7070.488946951937,9236.021528369734,False
7009.0,7096.535891452209,9254.613971729155,False
