filename,label,parsed_index,mean_lastN,std_lastN
G_Data01_00.csv,G0,0,2506.512797457575,203.1590942984501
G_Data02_01.csv,G1,1,7550.732383096562,287.8612383055645
G_Data03_02.csv,G2,2,9260.848554279464,755.9501625463827
G_Data05_04.csv,G4,4,14977.733483647893,504.41574264996564
G_Data06_05.csv,G5,5,16919.880758105184,76.99923225117188
G_Data07_06.csv,G6,6,15186.037333324064,1154.5283379140094
G_Data10_09.csv,G9,9,15436.377915747811,918.3918762274251
G_Data12_11.csv,G11,11,25986.48077439023,57468.670256117664
