ADC_Value,mV_Value
18260,3423.75
18271,3425.81
18285,3428.44
18283,3428.06
18280,3427.50
18261,3423.94
18245,3420.94
18267,3425.06
18285,3428.44
18280,3427.50
18255,3422.81
18256,3423.00
18261,3423.94
18275,3426.56
18275,3426.56
18275,3426.56
18253,3422.44
18244,3420.75
18269,3425.44
18271,3425.81
18223,3416.81
18227,3417.56
18249,3421.69
18259,3423.56
18258,3423.38
18278,3427.12
18280,3427.50
18262,3424.12
18240,3420.00
18247,3421.31
18275,3426.56
18276,3426.75
18259,3423.56
18260,3423.75
18256,3423.00
18273,3426.19
18284,3428.25
18293,3429.94
18267,3425.06
18237,3419.44
18252,3422.25
18264,3424.50
18264,3424.50
18275,3426.56
18250,3421.87
18265,3424.69
18279,3427.31
18287,3428.81
18291,3429.56
18280,3427.50
18258,3423.38
18252,3422.25
18284,3428.25
18286,3428.62
18287,3428.81
18272,3426.00
18270,3425.62
18280,3427.50
18295,3430.31
18297,3430.69
18198,3412.12
18233,3418.69
18263,3424.31
18273,3426.19
18285,3428.44
18296,3430.50
18280,3427.50
18268,3425.25
18279,3427.31
18300,3431.25
18305,3432.19
18307,3432.56
18258,3423.38
18264,3424.50
18293,3429.94
18287,3428.81
18301,3431.44
18236,3419.25
18210,3414.37
18280,3427.50
18295,3430.31
18297,3430.69
18305,3432.19
18285,3428.44
18275,3426.56
18292,3429.75
18299,3431.06
18300,3431.25
18294,3430.12
18280,3427.50
18283,3428.06
18295,3430.31
18294,3430.12
18272,3426.00
18262,3424.12
18266,3424.87
18281,3427.69
18291,3429.56
18300,3431.25
18295,3430.31
18272,3426.00
18272,3426.00
18290,3429.37
18299,3431.06
18291,3429.56
18270,3425.62
18267,3425.06
18283,3428.06
18296,3430.50
18310,3433.12
18238,3419.62
18223,3416.81
18279,3427.31
18295,3430.31
18300,3431.25
18294,3430.12
18275,3426.56
18278,3427.12
18291,3429.56
18287,3428.81
18308,3432.75
18301,3431.44
18290,3429.37
18273,3426.19
18301,3431.44
18299,3431.06
18313,3433.69
18298,3430.87
18286,3428.62
18292,3429.75
18302,3431.63
18305,3432.19
18306,3432.37
18281,3427.69
18272,3426.00
18281,3427.69
18311,3433.31
18311,3433.31
18311,3433.31
18296,3430.50
18283,3428.06
18302,3431.63
18308,3432.75
18308,3432.75
18297,3430.69
18274,3426.37
18293,3429.94
18302,3431.63
18306,3432.37
18299,3431.06
18304,3432.00
18279,3427.31
18282,3427.87
18298,3430.87
18296,3430.50
18283,3428.06
