ADC_Value,mV_Value
19312,3621.00
19317,3621.94
19315,3621.56
19217,3603.19
19253,3609.94
19298,3618.37
19297,3618.19
19273,3613.69
19312,3621.00
19307,3620.06
19301,3618.94
19294,3617.62
19303,3619.31
19307,3620.06
19284,3615.75
19285,3615.94
19287,3616.31
19163,3593.06
19253,3609.94
19296,3618.00
19292,3617.25
19290,3616.87
19285,3615.94
19292,3617.25
19286,3616.12
19276,3614.25
19172,3594.75
19250,3609.37
19280,3615.00
19283,3615.56
19285,3615.94
19263,3611.81
19273,3613.69
19206,3601.12
19223,3604.31
19271,3613.31
19265,3612.19
19262,3611.62
19272,3613.50
19266,3612.37
19276,3614.25
19273,3613.69
19245,3608.44
19247,3608.81
19259,3611.06
19255,3610.31
19189,3597.94
19185,3597.19
19224,3604.50
19233,3606.19
19261,3611.44
19260,3611.25
19267,3612.56
19239,3607.31
19238,3607.12
19255,3610.31
19250,3609.37
19258,3610.88
19202,3600.37
19234,3606.37
19244,3608.25
19251,3609.56
19249,3609.19
19225,3604.69
19232,3606.00
19233,3606.19
19247,3608.81
19249,3609.19
19250,3609.37
19228,3605.25
19223,3604.31
19240,3607.50
19242,3607.87
19249,3609.19
19242,3607.87
19216,3603.00
19219,3603.56
19236,3606.75
19161,3592.69
19171,3594.56
19222,3604.12
19235,3606.56
19238,3607.12
19246,3608.62
19188,3597.75
19149,3590.44
19226,3604.87
19233,3606.19
19233,3606.19
19232,3606.00
19218,3603.37
19218,3603.37
19232,3606.00
19241,3607.69
19229,3605.44
19208,3601.50
19220,3603.75
19230,3605.62
19236,3606.75
19235,3606.56
19212,3602.25
19226,3604.87
19231,3605.81
19232,3606.00
19207,3601.31
19181,3596.44
19164,3593.25
19219,3603.56
19201,3600.19
19227,3605.06
19225,3604.69
19222,3604.12
19206,3601.12
19222,3604.12
19227,3605.06
19220,3603.75
19220,3603.75
19198,3599.62
19184,3597.00
19192,3598.50
19195,3599.06
19186,3597.37
19204,3600.75
19200,3600.00
19213,3602.44
19217,3603.19
19225,3604.69
19199,3599.81
19204,3600.75
19189,3597.94
19214,3602.63
19216,3603.00
19215,3602.81
19203,3600.56
19189,3597.94
19196,3599.25
19212,3602.25
19211,3602.06
19177,3595.69
19185,3597.19
19194,3598.87
19206,3601.12
19200,3600.00
19206,3601.12
19192,3598.50
19182,3596.62
19199,3599.81
19196,3599.25
19200,3600.00
19188,3597.75
19171,3594.56
19167,3593.81
19190,3598.12
19196,3599.25
19197,3599.44
19184,3597.00
19177,3595.69
19186,3597.37
19194,3598.87
19191,3598.31
19149,3590.44
19166,3593.62
19190,3598.12
19184,3597.00
19185,3597.19
19187,3597.56
19172,3594.75
19171,3594.56
19186,3597.37
19189,3597.94
19186,3597.37
19181,3596.44
19155,3591.56
19177,3595.69
19189,3597.94
19189,3597.94
19181,3596.44
19148,3590.25
19172,3594.75
19186,3597.37
19189,3597.94
19185,3597.19
19157,3591.94
19168,3594.00
19182,3596.62
19189,3597.94
19190,3598.12
19189,3597.94
19170,3594.38
19174,3595.12
19185,3597.19
19180,3596.25
19189,3597.94
19166,3593.62
19168,3594.00
19178,3595.87
19188,3597.75
19186,3597.37
19174,3595.12
19161,3592.69
19164,3593.25
19180,3596.25
19172,3594.75
19181,3596.44
19141,3588.94
19139,3588.56
19166,3593.62
19172,3594.75
19182,3596.62
19165,3593.44
19156,3591.75
19169,3594.19
19099,3581.06
19101,3581.44
19143,3589.31
19147,3590.06
19165,3593.44
19166,3593.62
19166,3593.62
19120,3585.00
19102,3581.62
19118,3584.62
19068,3575.25
19065,3574.69
19133,3587.44
19142,3589.12
19133,3587.44
19140,3588.75
19134,3587.62
19148,3590.25
19148,3590.25
19137,3588.19
19125,3585.94
19149,3590.44
19148,3590.25
19144,3589.50
19137,3588.19
19128,3586.50
19135,3587.81
19146,3589.87
19147,3590.06
19144,3589.50
19132,3587.25
19127,3586.31
19145,3589.69
19121,3585.19
19138,3588.37
19128,3586.50
19123,3585.56
19134,3587.62
19137,3588.19
19134,3587.62
19136,3588.00
19121,3585.19
19133,3587.44
19140,3588.75
19140,3588.75
19114,3583.87
19119,3584.81
19109,3582.94
19136,3588.00
19115,3584.06
19122,3585.37
19118,3584.62
19119,3584.81
19132,3587.25
19147,3590.06
19135,3587.81
19132,3587.25
19098,3580.87
19028,3567.75
19121,3585.19
19134,3587.62
19119,3584.81
19116,3584.25
19115,3584.06
19129,3586.69
19134,3587.62
19118,3584.62
19117,3584.44
19084,3578.25
19073,3576.19
19108,3582.75
19132,3587.25
19113,3583.69
19110,3583.12
19127,3586.31
19135,3587.81
19132,3587.25
19124,3585.75
19119,3584.81
19121,3585.19
19133,3587.44
19133,3587.44
19129,3586.69
19055,3572.81
19043,3570.56
19122,3585.37
19128,3586.50
19138,3588.37
19118,3584.62
19082,3577.88
19125,3585.94
19127,3586.31
19108,3582.75
19107,3582.56
19104,3582.00
19127,3586.31
19131,3587.06
19133,3587.44
19119,3584.81
19078,3577.12
19054,3572.62
19121,3585.19
19104,3582.00
19121,3585.19
19112,3583.50
19120,3585.00
19133,3587.44
19135,3587.81
19130,3586.87
19114,3583.87
19088,3579.00
19124,3585.75
19129,3586.69
19131,3587.06
19117,3584.44
18984,3559.50
19112,3583.50
19103,3581.81
19131,3587.06
19127,3586.31
19118,3584.62
19092,3579.75
19097,3580.69
19103,3581.81
19117,3584.44
19102,3581.62
19102,3581.62
19124,3585.75
19119,3584.81
19121,3585.19
19112,3583.50
19116,3584.25
19072,3576.00
19062,3574.12
19120,3585.00
19111,3583.31
19112,3583.50
19116,3584.25
19110,3583.12
19123,3585.56
19116,3584.25
19111,3583.31
19100,3581.25
19116,3584.25
19119,3584.81
19118,3584.62
19109,3582.94
19071,3575.81
19049,3571.69
19113,3583.69
19119,3584.81
19121,3585.19
19096,3580.50
19100,3581.25
19113,3583.69
19113,3583.69
19113,3583.69
19100,3581.25
19108,3582.75
19105,3582.19
19112,3583.50
19106,3582.37
19099,3581.06
19073,3576.19
18990,3560.62
19088,3579.00
19087,3578.81
19074,3576.37
19072,3576.00
19104,3582.00
19110,3583.12
19113,3583.69
19102,3581.62
19086,3578.62
19095,3580.31
19106,3582.37
19113,3583.69
19109,3582.94
19091,3579.56
19086,3578.62
19102,3581.62
19108,3582.75
19114,3583.87
19102,3581.62
19090,3579.37
19106,3582.37
19109,3582.94
19109,3582.94
19096,3580.50
19090,3579.37
19105,3582.19
19109,3582.94
19109,3582.94
19094,3580.12
19090,3579.37
19103,3581.81
19111,3583.31
19113,3583.69
19095,3580.31
19081,3577.69
19104,3582.00
19110,3583.12
19110,3583.12
19104,3582.00
19079,3577.31
19096,3580.50
19109,3582.94
19105,3582.19
19102,3581.62
19087,3578.81
19075,3576.56
19107,3582.56
19110,3583.12
19103,3581.81
19095,3580.31
19088,3579.00
19099,3581.06
19111,3583.31
19089,3579.19
19100,3581.25
19098,3580.87
19105,3582.19
19085,3578.44
19108,3582.75
19112,3583.50
19084,3578.25
19092,3579.75
19109,3582.94
19109,3582.94
19103,3581.81
19103,3581.81
19102,3581.62
19056,3573.00
19077,3576.94
19112,3583.50
19095,3580.31
19097,3580.69
19096,3580.50
19112,3583.50
19095,3580.31
19118,3584.62
19097,3580.69
19094,3580.12
19103,3581.81
19108,3582.75
19116,3584.25
19102,3581.62
19094,3580.12
19100,3581.25
19106,3582.37
19113,3583.69
19111,3583.31
19101,3581.44
19096,3580.50
19063,3574.31
19027,3567.56
19095,3580.31
19081,3577.69
19090,3579.37
19091,3579.56
19035,3569.06
19040,3570.00
19090,3579.37
19072,3576.00
19095,3580.31
19114,3583.87
19103,3581.81
19094,3580.12
19066,3574.87
19090,3579.37
19097,3580.69
19111,3583.31
19100,3581.25
19087,3578.81
19081,3577.69
19099,3581.06
19099,3581.06
19079,3577.31
19100,3581.25
19092,3579.75
19094,3580.12
19084,3578.25
19095,3580.31
19088,3579.00
19076,3576.75
19068,3575.25
19089,3579.19
19091,3579.56
19093,3579.94
19079,3577.31
19070,3575.62
19066,3574.87
19085,3578.44
19089,3579.19
19085,3578.44
19064,3574.50
19063,3574.31
19082,3577.88
19089,3579.19
19086,3578.62
19076,3576.75
19068,3575.25
19067,3575.06
19079,3577.31
19084,3578.25
19089,3579.19
19062,3574.12
19066,3574.87
19073,3576.19
19079,3577.31
19082,3577.88
19052,3572.25
19058,3573.37
19073,3576.19
19073,3576.19
19071,3575.81
19065,3574.69
19053,3572.44
19059,3573.56
19054,3572.62
19068,3575.25
19049,3571.69
19042,3570.37
19053,3572.44
19066,3574.87
19067,3575.06
19063,3574.31
19031,3568.31
19049,3571.69
19063,3574.31
19055,3572.81
19059,3573.56
19050,3571.87
19050,3571.87
19055,3572.81
19061,3573.94
19062,3574.12
19029,3567.94
19043,3570.56
19046,3571.12
19061,3573.94
19050,3571.87
19053,3572.44
19056,3573.00
19057,3573.19
19029,3567.94
19027,3567.56
19056,3573.00
19055,3572.81
19049,3571.69
19055,3572.81
19052,3572.25
19052,3572.25
19056,3573.00
19063,3574.31
19028,3567.75
19051,3572.06
19057,3573.19
19061,3573.94
19036,3569.25
19037,3569.44
19041,3570.19
19053,3572.44
19056,3573.00
