ADC_Value,mV_Value
18485,3465.94
18485,3465.94
18456,3460.50
18459,3461.06
18472,3463.50
18485,3465.94
18485,3465.94
18481,3465.19
18450,3459.38
18469,3462.94
18417,3453.19
18414,3452.62
18464,3462.00
18455,3460.31
18448,3459.00
18474,3463.87
18483,3465.56
18488,3466.50
18484,3465.75
18470,3463.12
18463,3461.81
18478,3464.62
18491,3467.06
18496,3468.00
18484,3465.75
18472,3463.50
18471,3463.31
18489,3466.69
18491,3467.06
18490,3466.87
18478,3464.62
18469,3462.94
18458,3460.87
18495,3467.81
18420,3453.75
18451,3459.56
18479,3464.81
18483,3465.56
18491,3467.06
18495,3467.81
18496,3468.00
18477,3464.44
18484,3465.75
18500,3468.75
18502,3469.12
18502,3469.12
18498,3468.37
18481,3465.19
18468,3462.75
18504,3469.50
18421,3453.94
18423,3454.31
18469,3462.94
18472,3463.50
18498,3468.37
18505,3469.69
18502,3469.12
18498,3468.37
18484,3465.75
18479,3464.81
18505,3469.69
18510,3470.62
18510,3470.62
18507,3470.06
18491,3467.06
18504,3469.50
18510,3470.62
18409,3451.69
18451,3459.56
18490,3466.87
18488,3466.50
18512,3471.00
18515,3471.56
18514,3471.37
18489,3466.69
18508,3470.25
18519,3472.31
18519,3472.31
18464,3462.00
18466,3462.37
18505,3469.69
18507,3470.06
18514,3471.37
18526,3473.62
18506,3469.87
18498,3468.37
18498,3468.37
18434,3456.37
18445,3458.44
18522,3472.87
18516,3471.75
18495,3467.81
18495,3467.81
18527,3473.81
18534,3475.12
18510,3470.62
18506,3469.87
18508,3470.25
18518,3472.12
18531,3474.56
18532,3474.75
18532,3474.75
18518,3472.12
18510,3470.62
18433,3456.19
18492,3467.25
18525,3473.44
18517,3471.94
18501,3468.94
18524,3473.25
18528,3474.00
18545,3477.19
18538,3475.88
18525,3473.44
18519,3472.31
18542,3476.62
18547,3477.56
18539,3476.06
18523,3473.06
18528,3474.00
18449,3459.19
18468,3462.75
18549,3477.94
18545,3477.19
18524,3473.25
18530,3474.37
18540,3476.25
18549,3477.94
18532,3474.75
18522,3472.87
18513,3471.19
18530,3474.37
18549,3477.94
18559,3479.81
18552,3478.50
18540,3476.25
18522,3472.87
18480,3465.00
18470,3463.12
18552,3478.50
18548,3477.75
18551,3478.31
18545,3477.19
18557,3479.44
18565,3480.94
18566,3481.12
18553,3478.69
18559,3479.81
18560,3480.00
18571,3482.06
18574,3482.62
18584,3484.50
18565,3480.94
18463,3461.81
18549,3477.94
18580,3483.75
18590,3485.62
18579,3483.56
18565,3480.94
18574,3482.62
18585,3484.69
18596,3486.75
18597,3486.94
18578,3483.37
18585,3484.69
18592,3486.00
18600,3487.50
18608,3489.00
18601,3487.69
18533,3474.94
18559,3479.81
18600,3487.50
18613,3489.94
18609,3489.19
18580,3483.75
18596,3486.75
18606,3488.62
18622,3491.62
18623,3491.81
18621,3491.44
18619,3491.06
18602,3487.87
18609,3489.19
18623,3491.81
18628,3492.75
18522,3472.87
18559,3479.81
18592,3486.00
18603,3488.06
18621,3491.44
18623,3491.81
18628,3492.75
18601,3487.69
18595,3486.56
18602,3487.87
18625,3492.19
18624,3492.00
18613,3489.94
18603,3488.06
18612,3489.75
18631,3493.31
18630,3493.12
18616,3490.50
18609,3489.19
18543,3476.81
18564,3480.75
18611,3489.56
18598,3487.12
18613,3489.94
18604,3488.25
18616,3490.50
18609,3489.19
18628,3492.75
18618,3490.87
18621,3491.44
18624,3492.00
18637,3494.44
18640,3495.00
18640,3495.00
18628,3492.75
18616,3490.50
18568,3481.50
18598,3487.12
18636,3494.25
18620,3491.25
18606,3488.62
18630,3493.12
18646,3496.12
18649,3496.69
18645,3495.94
18624,3492.00
18616,3490.50
18627,3492.56
18648,3496.50
18651,3497.06
18650,3496.87
18628,3492.75
18546,3477.37
18561,3480.19
18650,3496.87
18629,3492.94
18630,3493.12
18607,3488.81
18638,3494.62
18647,3496.31
18651,3497.06
18651,3497.06
18630,3493.12
18633,3493.69
18647,3496.31
18648,3496.50
18645,3495.94
18644,3495.75
18618,3490.87
18596,3486.75
18562,3480.37
18642,3495.37
18638,3494.62
18629,3492.94
18614,3490.12
18634,3493.87
18640,3495.00
18602,3487.87
18639,3494.81
18622,3491.62
18631,3493.31
18645,3495.94
18656,3498.00
18649,3496.69
18630,3493.12
18624,3492.00
18555,3479.06
18612,3489.75
18648,3496.50
18634,3493.87
18610,3489.37
18633,3493.69
18649,3496.69
18652,3497.25
18658,3498.37
18641,3495.19
18632,3493.50
18644,3495.75
18661,3498.94
18661,3498.94
18662,3499.12
18631,3493.31
18571,3482.06
18625,3492.19
18659,3498.56
18652,3497.25
18631,3493.31
18640,3495.00
18660,3498.75
18668,3500.25
18672,3501.00
18668,3500.25
18648,3496.50
18662,3499.12
18680,3502.50
18683,3503.06
18679,3502.31
18666,3499.87
18677,3501.94
18683,3503.06
18642,3495.37
18555,3479.06
18610,3489.37
18674,3501.37
18677,3501.94
18690,3504.37
18691,3504.56
18685,3503.44
18656,3498.00
18673,3501.19
18691,3504.56
18696,3505.50
18702,3506.62
18673,3501.19
18671,3500.81
18678,3502.12
18697,3505.69
18633,3493.69
18628,3492.75
18684,3503.25
18677,3501.94
18686,3503.62
18694,3505.12
18704,3507.00
18697,3505.69
18678,3502.12
18670,3500.63
18697,3505.69
18700,3506.25
18701,3506.44
18686,3503.62
18678,3502.12
18701,3506.44
18700,3506.25
18689,3504.19
18705,3507.19
18693,3504.94
18662,3499.12
18690,3504.37
18714,3508.88
18690,3504.37
18691,3504.56
18588,3485.25
18696,3505.50
18724,3510.75
18725,3510.94
18717,3509.44
18724,3510.75
18704,3507.00
18726,3511.12
18732,3512.25
18705,3507.19
18709,3507.94
18708,3507.75
18722,3510.37
18734,3512.62
18733,3512.44
18739,3513.56
18625,3492.19
18655,3497.81
18720,3510.00
18736,3513.00
18733,3512.44
18715,3509.06
18722,3510.37
18724,3510.75
18731,3512.06
18735,3512.81
18719,3509.81
18708,3507.75
18715,3509.06
18728,3511.50
18728,3511.50
18699,3506.06
18709,3507.94
18637,3494.44
18668,3500.25
18701,3506.44
18720,3510.00
18685,3503.44
18698,3505.87
18700,3506.25
18719,3509.81
18720,3510.00
18720,3510.00
18715,3509.06
18697,3505.69
18699,3506.06
18717,3509.44
18712,3508.50
18688,3504.00
18614,3490.12
18605,3488.44
18697,3505.69
18679,3502.31
18693,3504.94
18683,3503.06
18671,3500.81
18691,3504.56
18702,3506.62
18674,3501.37
18666,3499.87
18665,3499.69
18658,3498.37
18693,3504.94
18692,3504.75
18694,3505.12
18666,3499.87
18625,3492.19
18611,3489.56
18689,3504.19
18689,3504.19
18687,3503.81
18690,3504.37
18673,3501.19
18655,3497.81
18670,3500.63
18690,3504.37
18674,3501.37
18681,3502.69
18693,3504.94
18685,3503.44
18692,3504.75
18680,3502.50
18659,3498.56
18674,3501.37
18698,3505.87
18700,3506.25
18636,3494.25
18618,3490.87
18685,3503.44
18700,3506.25
18702,3506.62
18677,3501.94
18687,3503.81
18683,3503.06
18708,3507.75
18713,3508.69
18717,3509.44
18691,3504.56
18684,3503.25
18687,3503.81
18706,3507.37
18692,3504.75
18712,3508.50
18591,3485.81
18682,3502.87
18705,3507.19
18718,3509.62
18722,3510.37
18703,3506.81
18697,3505.69
18711,3508.31
18719,3509.81
18727,3511.31
18723,3510.56
18703,3506.81
18697,3505.69
18719,3509.81
18728,3511.50
18708,3507.75
18635,3494.06
18688,3504.00
18688,3504.00
18724,3510.75
18726,3511.12
18713,3508.69
18705,3507.19
18702,3506.62
18722,3510.37
18728,3511.50
18731,3512.06
18716,3509.25
18701,3506.44
18711,3508.31
18724,3510.75
18727,3511.31
18725,3510.94
18710,3508.12
18697,3505.69
18722,3510.37
18727,3511.31
18729,3511.69
18721,3510.19
18693,3504.94
18666,3499.87
18692,3504.75
18728,3511.50
18720,3510.00
18709,3507.94
18706,3507.37
18717,3509.44
18730,3511.87
18714,3508.88
18725,3510.94
18710,3508.12
18720,3510.00
18734,3512.62
18735,3512.81
18733,3512.44
18723,3510.56
18708,3507.75
18730,3511.87
18740,3513.75
18743,3514.31
18746,3514.87
18717,3509.44
18727,3511.31
18748,3515.25
18746,3514.87
18671,3500.81
18643,3495.56
18730,3511.87
18728,3511.50
18748,3515.25
18753,3516.19
18742,3514.12
18735,3512.81
18729,3511.69
18738,3513.37
18755,3516.56
18756,3516.75
18732,3512.25
18722,3510.37
18743,3514.31
18745,3514.69
18752,3516.00
18747,3515.06
18706,3507.37
18652,3497.25
18665,3499.69
18725,3510.94
18748,3515.25
18735,3512.81
18711,3508.31
18726,3511.12
18739,3513.56
18751,3515.81
18751,3515.81
18736,3513.00
18734,3512.62
18731,3512.06
18751,3515.81
18744,3514.50
18739,3513.56
18672,3501.00
18644,3495.75
18731,3512.06
18741,3513.94
18735,3512.81
18732,3512.25
18712,3508.50
18731,3512.06
18742,3514.12
18745,3514.69
18744,3514.50
18705,3507.19
18721,3510.19
18735,3512.81
18738,3513.37
18743,3514.31
18730,3511.87
18642,3495.37
18659,3498.56
18717,3509.44
18733,3512.44
18722,3510.37
18698,3505.87
18719,3509.81
18734,3512.62
18732,3512.25
18734,3512.62
18728,3511.50
18714,3508.88
18728,3511.50
18736,3513.00
18743,3514.31
18749,3515.44
18712,3508.50
18669,3500.44
18661,3498.94
18743,3514.31
18742,3514.12
18736,3513.00
18718,3509.62
18729,3511.69
18744,3514.50
18747,3515.06
18741,3513.94
18726,3511.12
18721,3510.19
18731,3512.06
18744,3514.50
18744,3514.50
18737,3513.19
18724,3510.75
18717,3509.44
18717,3509.44
18744,3514.50
18747,3515.06
18734,3512.62
18716,3509.25
18718,3509.62
18739,3513.56
18711,3508.31
18733,3512.44
18721,3510.19
18711,3508.31
18721,3510.19
18730,3511.87
18733,3512.44
18726,3511.12
18597,3486.94
18704,3507.00
18728,3511.50
18736,3513.00
18735,3512.81
18723,3510.56
18714,3508.88
18717,3509.44
18736,3513.00
18737,3513.19
18722,3510.37
18715,3509.06
18717,3509.44
18725,3510.94
18739,3513.56
18741,3513.94
18718,3509.62
18722,3510.37
18716,3509.25
18737,3513.19
18744,3514.50
18748,3515.25
18734,3512.62
18738,3513.37
18744,3514.50
18758,3517.13
18761,3517.69
18760,3517.50
18762,3517.87
18767,3518.81
18721,3510.19
18717,3509.44
18768,3519.00
18758,3517.13
18740,3513.75
18747,3515.06
18765,3518.44
18754,3516.37
18770,3519.37
18762,3517.87
18755,3516.56
18760,3517.50
18766,3518.62
18765,3518.44
18765,3518.44
18745,3514.69
18745,3514.69
18761,3517.69
18696,3505.50
18682,3502.87
18746,3514.87
18750,3515.62
18741,3513.94
18765,3518.44
18768,3519.00
18763,3518.06
18748,3515.25
18742,3514.12
18765,3518.44
18767,3518.81
18762,3517.87
18736,3513.00
18741,3513.94
18749,3515.44
18765,3518.44
18740,3513.75
18756,3516.75
18740,3513.75
18742,3514.12
18760,3517.50
18755,3516.56
18767,3518.81
18768,3519.00
18757,3516.94
18744,3514.50
18766,3518.62
18777,3520.69
18768,3519.00
18745,3514.69
18740,3513.75
18752,3516.00
18769,3519.19
18768,3519.00
18747,3515.06
18747,3515.06
18763,3518.06
18770,3519.37
18773,3519.94
18742,3514.12
18751,3515.81
18764,3518.25
18773,3519.94
18774,3520.12
18757,3516.94
18749,3515.44
18769,3519.19
18770,3519.37
18766,3518.62
18760,3517.50
18752,3516.00
18752,3516.00
18759,3517.31
18751,3515.81
18778,3520.87
18771,3519.56
18755,3516.56
18758,3517.13
18778,3520.87
18779,3521.06
18772,3519.75
18765,3518.44
18735,3512.81
18769,3519.19
18778,3520.87
18779,3521.06
18777,3520.69
18772,3519.75
18764,3518.25
18775,3520.31
18778,3520.87
18773,3519.94
18763,3518.06
18760,3517.50
18766,3518.62
18777,3520.69
18780,3521.25
18769,3519.19
18747,3515.06
18752,3516.00
18762,3517.87
18774,3520.12
18776,3520.50
18773,3519.94
18763,3518.06
18757,3516.94
18751,3515.81
18756,3516.75
18769,3519.19
18647,3496.31
