ADC_Value,mV_Value
19833,3718.69
19820,3716.25
19837,3719.44
19702,3694.12
19755,3704.06
19823,3716.81
19842,3720.37
19846,3721.13
19844,3720.75
19819,3716.06
19823,3716.81
19835,3719.06
19836,3719.25
19843,3720.56
19830,3718.12
19818,3715.88
19826,3717.37
19706,3694.87
19757,3704.44
19808,3714.00
19800,3712.50
19820,3716.25
19827,3717.56
19834,3718.87
19824,3717.00
19828,3717.75
19815,3715.31
19820,3716.25
19836,3719.25
19834,3718.87
19806,3713.62
19793,3711.19
19734,3700.12
19805,3713.44
19829,3717.94
19804,3713.25
19800,3712.50
19806,3713.62
19815,3715.31
19826,3717.37
19829,3717.94
19820,3716.25
19814,3715.12
19804,3713.25
19819,3716.06
19824,3717.00
19819,3716.06
19697,3693.19
19777,3708.19
19788,3710.25
19818,3715.88
19816,3715.50
19816,3715.50
19797,3711.94
19805,3713.44
19817,3715.69
19819,3716.06
19814,3715.12
19799,3712.31
19794,3711.37
19732,3699.75
19734,3700.12
19798,3712.12
19807,3713.81
19815,3715.31
19819,3716.06
19821,3716.44
19821,3716.44
19762,3705.37
19769,3706.69
19801,3712.69
19806,3713.62
19816,3715.50
19817,3715.69
19816,3715.50
19789,3710.44
19795,3711.56
19816,3715.50
19713,3696.19
19718,3697.12
19796,3711.75
19793,3711.19
19815,3715.31
19808,3714.00
19814,3715.12
19809,3714.19
19794,3711.37
19808,3714.00
19808,3714.00
19825,3717.19
19816,3715.50
19795,3711.56
19716,3696.75
19734,3700.12
19815,3715.31
19815,3715.31
19799,3712.31
19782,3709.12
19802,3712.88
19811,3714.56
19816,3715.50
19813,3714.94
19795,3711.56
19790,3710.62
19807,3713.81
19812,3714.75
19813,3714.94
19725,3698.44
19738,3700.87
19791,3710.81
19806,3713.62
19810,3714.37
19805,3713.44
19793,3711.19
19779,3708.56
19792,3711.00
19805,3713.44
19806,3713.62
19789,3710.44
19770,3706.87
19780,3708.75
19733,3699.94
19741,3701.44
19782,3709.12
19788,3710.25
19784,3709.50
19789,3710.44
19800,3712.50
19783,3709.31
19782,3709.12
19779,3708.56
19785,3709.69
19795,3711.56
19788,3710.25
19799,3712.31
19785,3709.69
19725,3698.44
19765,3705.94
19798,3712.12
19798,3712.12
19797,3711.94
19784,3709.50
19789,3710.44
19799,3712.31
19799,3712.31
19804,3713.25
19790,3710.62
19783,3709.31
19763,3705.56
19709,3695.44
19721,3697.69
19774,3707.63
19765,3705.94
19784,3709.50
19796,3711.75
19813,3714.94
19807,3713.81
19790,3710.62
19775,3707.81
19763,3705.56
19790,3710.62
19796,3711.75
19713,3696.19
19711,3695.81
19770,3706.87
19787,3710.06
19792,3711.00
19789,3710.44
19780,3708.75
19750,3703.12
19778,3708.37
19790,3710.62
19789,3710.44
19784,3709.50
19753,3703.69
19768,3706.50
19711,3695.81
19752,3703.50
19777,3708.19
19755,3704.06
19771,3707.06
19786,3709.87
19728,3699.00
19746,3702.37
19777,3708.19
19760,3705.00
19758,3704.63
19768,3706.50
19779,3708.56
19759,3704.81
19766,3706.12
19762,3705.37
19774,3707.63
19785,3709.69
19711,3695.81
19702,3694.12
19751,3703.31
19763,3705.56
19778,3708.37
19783,3709.31
19779,3708.56
19769,3706.69
19769,3706.69
19777,3708.19
19786,3709.87
19786,3709.87
19780,3708.75
19769,3706.69
19717,3696.94
19707,3695.06
19764,3705.75
19790,3710.62
19781,3708.94
19771,3707.06
19780,3708.75
19799,3712.31
19800,3712.50
19779,3708.56
19712,3696.00
19709,3695.44
19756,3704.25
19775,3707.81
19795,3711.56
19721,3697.69
19734,3700.12
19791,3710.81
19803,3713.06
19805,3713.44
19799,3712.31
19787,3710.06
19789,3710.44
19789,3710.44
19798,3712.12
19783,3709.31
19792,3711.00
19787,3710.06
19791,3710.81
19717,3696.94
19734,3700.12
19791,3710.81
19788,3710.25
19784,3709.50
19792,3711.00
19807,3713.81
19806,3713.62
19797,3711.94
