ADC_Value,mV_Value
18184,3409.50
18179,3408.56
18138,3400.87
18095,3392.81
18143,3401.81
18160,3405.00
18165,3405.94
18156,3404.25
18148,3402.75
18157,3404.44
18174,3407.62
18159,3404.81
18166,3406.12
18160,3405.00
18150,3403.12
18151,3403.31
18140,3401.25
18161,3405.19
18156,3404.25
18123,3398.06
18064,3387.00
18138,3400.87
18148,3402.75
18139,3401.06
18125,3398.44
18109,3395.44
18114,3396.37
18129,3399.19
18116,3396.75
18113,3396.19
18101,3393.94
18094,3392.62
18109,3395.44
18115,3396.56
18114,3396.37
18115,3396.56
18094,3392.62
18091,3392.06
18105,3394.69
18106,3394.87
18102,3394.12
18076,3389.25
18079,3389.81
18088,3391.50
18102,3394.12
18056,3385.50
18023,3379.31
18072,3388.50
18074,3388.87
18079,3389.81
18088,3391.50
18091,3392.06
18093,3392.44
18059,3386.06
18071,3388.31
18078,3389.62
18080,3390.00
18081,3390.19
18072,3388.50
18059,3386.06
18065,3387.19
18072,3388.50
18061,3386.44
17976,3370.50
18014,3377.62
18045,3383.44
18034,3381.37
18033,3381.19
18033,3381.19
18044,3383.25
18041,3382.69
18025,3379.69
18025,3379.69
18043,3383.06
18010,3376.87
18013,3377.44
18010,3376.87
18005,3375.94
18027,3380.06
18032,3381.00
18024,3379.50
18001,3375.19
18010,3376.87
18026,3379.87
17939,3363.56
17948,3365.25
18006,3376.12
18007,3376.31
18013,3377.44
18018,3378.37
18022,3379.12
18028,3380.25
18005,3375.94
18006,3376.12
18016,3378.00
18026,3379.87
18027,3380.06
18025,3379.69
18003,3375.56
18010,3376.87
18025,3379.69
18018,3378.37
17977,3370.69
17954,3366.37
18005,3375.94
17996,3374.25
18031,3380.81
18032,3381.00
18024,3379.50
18021,3378.94
18019,3378.56
18032,3381.00
18034,3381.37
18039,3382.31
18043,3383.06
17999,3374.81
18023,3379.31
18036,3381.75
18037,3381.94
18037,3381.94
17989,3372.94
17975,3370.31
18018,3378.37
18032,3381.00
18034,3381.37
18027,3380.06
18006,3376.12
18019,3378.56
18028,3380.25
18030,3380.62
18033,3381.19
18035,3381.56
17995,3374.06
18017,3378.19
18033,3381.19
18032,3381.00
18029,3380.44
18029,3380.44
18005,3375.94
18018,3378.37
18036,3381.75
18036,3381.75
18029,3380.44
18012,3377.25
18014,3377.62
18029,3380.44
18030,3380.62
18032,3381.00
18033,3381.19
18012,3377.25
18017,3378.19
18035,3381.56
17951,3365.81
17958,3367.12
18016,3378.00
18015,3377.81
18028,3380.25
18016,3378.00
18037,3381.94
18028,3380.25
18023,3379.31
18031,3380.81
18041,3382.69
18046,3383.62
18025,3379.69
18030,3380.62
18025,3379.69
18029,3380.44
18039,3382.31
18036,3381.75
18010,3376.87
18015,3377.81
18012,3377.25
18030,3380.62
18043,3383.06
